reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_1,10.1002/jctb.4196,2013-09-24,Softwood Hydrolysate As A Carbon Source For Polyhydroxyalkanoate Production,https://w3id.org/oc/meta/id/06760911602,https://w3id.org/oc/meta/ar/06503428433,https://w3id.org/oc/meta/re/0650632430,https://w3id.org/oc/meta/br/0614014625,http://purl.org/spar/fabio/JournalArticle,N/A,Softwood Hydrolysate As A Carbon Source For Polyhydroxyalkanoate Production,33,10.1002/jctb.4196,https://w3id.org/oc/meta/br/0650820777,year_author_page
ref_2,10.1016/j.biortech.2012.01.176,2012-05,Effect Of Cultivation Parameters On The Production Of Poly(3-Hydroxybutyrate-Co-4-Hydroxybutyrate) And Poly(3-Hydroxybutyrate-4-Hydroxybutyrate-3-Hydroxyvalerate) By Cupriavidus Necator Using Waste Glycerol,https://w3id.org/oc/meta/id/06930207683,https://w3id.org/oc/meta/ar/06180226266,https://w3id.org/oc/meta/re/0618045998,https://w3id.org/oc/meta/br/06180117549,http://purl.org/spar/fabio/JournalArticle,N/A,Effect Of Cultivation Parameters On The Production Of Poly(3-Hydroxybutyrate-Co-4-Hydroxybutyrate) And Poly(3-Hydroxybutyrate-4-Hydroxybutyrate-3-Hydroxyvalerate) By Cupriavidus Necator Using Waste Glycerol,31,10.1016/j.biortech.2012.01.176,https://w3id.org/oc/meta/br/06180116628,year_author_page
ref_3,10.1007/978-3-662-45209-7_4,2014-11-15,Lignocellulosic Hydrolysates For The Production Of Polyhydroxyalkanoates,https://w3id.org/oc/meta/id/06480643167,https://w3id.org/oc/meta/ar/0617010980077,https://w3id.org/oc/meta/re/061702033378,https://w3id.org/oc/meta/br/0621062893,http://purl.org/spar/fabio/BookChapter,N/A,Lignocellulosic Hydrolysates For The Production Of Polyhydroxyalkanoates,30,10.1007/978-3-662-45209-7_4,https://w3id.org/oc/meta/br/061702632469,year_author_page
ref_4,10.1016/j.nbt.2013.10.004,2014-01,Enhanced Bioproduction Of Poly-3-Hydroxybutyrate From Wheat Straw Lignocellulosic Hydrolysates,https://w3id.org/oc/meta/id/06760846871,https://w3id.org/oc/meta/ar/061509586889,https://w3id.org/oc/meta/re/061501810591,https://w3id.org/oc/meta/br/061502171385,http://purl.org/spar/fabio/JournalArticle,N/A,Enhanced Bioproduction Of Poly-3-Hydroxybutyrate From Wheat Straw Lignocellulosic Hydrolysates,34,10.1016/j.nbt.2013.10.004,https://w3id.org/oc/meta/br/061502170535,year_author_page
ref_5,10.1007/978-3-642-03287-5_6,2009-10-28,Industrial Production Of PHA,https://w3id.org/oc/meta/id/062102909603,https://w3id.org/oc/meta/ar/0621012798873,https://w3id.org/oc/meta/re/062102310402,https://w3id.org/oc/meta/br/0625058237,http://purl.org/spar/fabio/BookChapter,N/A,Industrial Production Of PHA,30,10.1007/978-3-642-03287-5_6,https://w3id.org/oc/meta/br/062103055335,year_author_page
ref_7,10.1016/j.spc.2016.09.001,2017-01,Producing PHAs In The Bioeconomy — Towards A Sustainable Bioplastic,https://w3id.org/oc/meta/id/06250397807,https://w3id.org/oc/meta/ar/062501207644,https://w3id.org/oc/meta/re/06250207705,https://w3id.org/oc/meta/br/06250324328,http://purl.org/spar/fabio/JournalArticle,N/A,Producing PHAs In The Bioeconomy — Towards A Sustainable Bioplastic,31,10.1016/j.spc.2016.09.001,https://w3id.org/oc/meta/br/06250324285,year_author_page
ref_8,10.1021/acs.biomac.7b01446,2017-12-08,Model Study To Assess Softwood Hemicellulose Hydrolysates As The Carbon Source For PHB Production In Paraburkholderia Sacchari IPT 101,https://w3id.org/oc/meta/id/0636058845,https://w3id.org/oc/meta/ar/06360273120,https://w3id.org/oc/meta/re/0636055793,https://w3id.org/oc/meta/br/0636061620,http://purl.org/spar/fabio/JournalArticle,N/A,Model Study To Assess Softwood Hemicellulose Hydrolysates As The Carbon Source For PHB Production In Paraburkholderia Sacchari IPT 101,33,10.1021/acs.biomac.7b01446,https://w3id.org/oc/meta/br/0636061076,year_author_page
ref_11,10.1126/sciadv.1700782,2017-07-07,"Production, Use, And Fate Of All Plastics Ever Made",https://w3id.org/oc/meta/id/0620705326,https://w3id.org/oc/meta/ar/06202681880,,https://w3id.org/oc/meta/br/0620640655,http://purl.org/spar/fabio/JournalArticle,N/A,"Production, Use, And Fate Of All Plastics Ever Made",26,10.1126/sciadv.1700782,https://w3id.org/oc/meta/br/0620640434,year_author_volume
ref_12,10.1016/j.biortech.2010.01.088,2010-07,Hemicelluloses For Fuel Ethanol: A Review,https://w3id.org/oc/meta/id/061904071527,https://w3id.org/oc/meta/ar/06220233651,https://w3id.org/oc/meta/re/0622046979,https://w3id.org/oc/meta/br/06230152,http://purl.org/spar/fabio/JournalArticle,N/A,Hemicelluloses For Fuel Ethanol: A Review,34,10.1016/j.biortech.2010.01.088,https://w3id.org/oc/meta/br/06220111638,year_author_page
ref_14,10.1002/bit.260430908,1994-04-15,Production Of Poly(3-Hydroxybutyric Acid) By Fed-Batch Culture ofAlcaligenes Eutrophus With Glucose Concentration Control,https://w3id.org/oc/meta/id/062203427924,https://w3id.org/oc/meta/ar/061707776272,https://w3id.org/oc/meta/re/061701479911,https://w3id.org/oc/meta/br/0621037891,http://purl.org/spar/fabio/JournalArticle,N/A,Production Of Poly(3-Hydroxybutyric Acid) By Fed-Batch Culture ofAlcaligenes Eutrophus With Glucose Concentration Control,27,10.1002/bit.260430908,https://w3id.org/oc/meta/br/061701786893,year_volume_page
