reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_1,10.1103/physrevlett.59.1092,1987-09-07,Above-threshold Ionization With Subpicosecond Laser Pulses,https://w3id.org/oc/meta/id/06603526309,https://w3id.org/oc/meta/ar/066015762296,https://w3id.org/oc/meta/re/06602678356,https://w3id.org/oc/meta/br/06460353920,http://purl.org/spar/fabio/JournalArticle,N/A,Above-threshold Ionization With Subpicosecond Laser Pulses,34,10.1103/physrevlett.59.1092,https://w3id.org/oc/meta/br/06603914578,year_author_page
ref_2,10.1103/physrevlett.60.565,1988-02-15,Multiphoton Ionization Of Xenon With 100-Fs Laser Pulses,https://w3id.org/oc/meta/id/06960230812,https://w3id.org/oc/meta/ar/062015563533,https://w3id.org/oc/meta/re/06202675828,https://w3id.org/oc/meta/br/061403784712,http://purl.org/spar/fabio/JournalArticle,N/A,Multiphoton Ionization Of Xenon With 100-Fs Laser Pulses,34,10.1103/physrevlett.60.565,https://w3id.org/oc/meta/br/06203916774,year_author_page
ref_3,10.1103/physreva.47.r49,1993,Population Trapping In Kr And Xe In Intense Laser Fields,https://w3id.org/oc/meta/id/06404420368,https://w3id.org/oc/meta/ar/061405856048,https://w3id.org/oc/meta/re/061401084900,https://w3id.org/oc/meta/br/06404203087,http://purl.org/spar/fabio/JournalArticle,N/A,Population Trapping In Kr And Xe In Intense Laser Fields,26,10.1103/physreva.47.r49,https://w3id.org/oc/meta/br/061401314941,year_author_volume
ref_4,10.1103/physreva.49.4837,1994-06-01,Atomic Hydrogen In A Strong Optical Radiation Field,https://w3id.org/oc/meta/id/06604427976,https://w3id.org/oc/meta/ar/0625014165482,https://w3id.org/oc/meta/re/062502521845,https://w3id.org/oc/meta/br/061504087107,http://purl.org/spar/fabio/JournalArticle,N/A,Atomic Hydrogen In A Strong Optical Radiation Field,34,10.1103/physreva.49.4837,https://w3id.org/oc/meta/br/062503511899,year_author_page
ref_5,10.1103/physrevlett.42.1127,1979-04-23,Free-Free Transitions Following Six-Photon Ionization Of Xenon Atoms,https://w3id.org/oc/meta/id/061403227265,https://w3id.org/oc/meta/ar/0614014185671,https://w3id.org/oc/meta/re/061402515497,https://w3id.org/oc/meta/br/061403483728,http://purl.org/spar/fabio/JournalArticle,N/A,Free-Free Transitions Following Six-Photon Ionization Of Xenon Atoms,34,10.1103/physrevlett.42.1127,https://w3id.org/oc/meta/br/061403482676,year_author_page
ref_7,10.1103/revmodphys.84.1011,2012-07-17,Theories Of Photoelectron Correlation In Laser-Driven Multiple Atomic Ionization,https://w3id.org/oc/meta/id/06790590782,https://w3id.org/oc/meta/ar/06106064053,https://w3id.org/oc/meta/re/06101160843,https://w3id.org/oc/meta/br/06101415348,http://purl.org/spar/fabio/JournalArticle,N/A,Theories Of Photoelectron Correlation In Laser-Driven Multiple Atomic Ionization,27,10.1103/revmodphys.84.1011,https://w3id.org/oc/meta/br/06101414735,year_volume_page
ref_8,10.1088/0256-307x/23/10/029,2006-09-27,Coulomb Potential Recapture Effect In Above-Barrier Ionization In Laser Pulses,https://w3id.org/oc/meta/id/061102767375,https://w3id.org/oc/meta/ar/0611012061233,https://w3id.org/oc/meta/re/061102222245,https://w3id.org/oc/meta/br/061102861080,http://purl.org/spar/fabio/JournalArticle,N/A,Coulomb Potential Recapture Effect In Above-Barrier Ionization In Laser Pulses,27,10.1088/0256-307x/23/10/029,https://w3id.org/oc/meta/br/061102860514,year_volume_page
ref_10,10.1038/nature08481,2009-10,Acceleration Of Neutral Atoms In Strong Short-Pulse Laser Fields,https://w3id.org/oc/meta/id/062103628995,https://w3id.org/oc/meta/ar/062501309225,https://w3id.org/oc/meta/re/06250229816,https://w3id.org/oc/meta/br/06250350317,http://purl.org/spar/fabio/JournalArticle,N/A,Acceleration Of Neutral Atoms In Strong Short-Pulse Laser Fields,34,10.1038/nature08481,https://w3id.org/oc/meta/br/06250349986,year_author_page
ref_11,10.1134/s1054660x09150377,2009-07-15,Capture Into Rydberg States And Momentum Distributions Of Ionized Electrons,https://w3id.org/oc/meta/id/06120564777,https://w3id.org/oc/meta/ar/061201994747,https://w3id.org/oc/meta/re/06120352697,https://w3id.org/oc/meta/br/06120498208,http://purl.org/spar/fabio/JournalArticle,N/A,Capture Into Rydberg States And Momentum Distributions Of Ionized Electrons,27,10.1134/s1054660x09150377,https://w3id.org/oc/meta/br/06120497966,year_volume_page
ref_12,10.1134/s1063776111080127,2011-09,"Ionization And Stabilization Of Atoms In A High-Intensity, Low-Frequency Laser Field",https://w3id.org/oc/meta/id/0620502974,https://w3id.org/oc/meta/ar/06201656939,https://w3id.org/oc/meta/re/0620288687,https://w3id.org/oc/meta/br/0620433492,http://purl.org/spar/fabio/JournalArticle,N/A,"Ionization And Stabilization Of Atoms In A High-Intensity, Low-Frequency Laser Field",34,10.1134/s1063776111080127,https://w3id.org/oc/meta/br/0620432838,year_author_page
ref_13,10.1103/physreva.85.011402,2012-01-11,Routes To Formation Of Highly Excited Neutral Atoms In The Breakup Of Strongly Driven H2,https://w3id.org/oc/meta/id/06501391452,https://w3id.org/oc/meta/ar/06505827414,,https://w3id.org/oc/meta/br/06501351947,http://purl.org/spar/fabio/JournalArticle,N/A,Routes To Formation Of Highly Excited Neutral Atoms In The Breakup Of Strongly Driven H2,26,10.1103/physreva.85.011402,https://w3id.org/oc/meta/br/06501351277,year_author_volume
ref_15,10.1103/physreva.87.033415,2013-03-20,Survival Window For Atomic Tunneling Ionization With Elliptically Polarized Laser Fields,https://w3id.org/oc/meta/id/06520880515,https://w3id.org/oc/meta/ar/06105801133,,https://w3id.org/oc/meta/br/061031970,http://purl.org/spar/fabio/JournalArticle,N/A,Survival Window For Atomic Tunneling Ionization With Elliptically Polarized Laser Fields,26,10.1103/physreva.87.033415,https://w3id.org/oc/meta/br/06101350423,year_author_volume
ref_17,10.1103/physreva.89.023421,2014-02-18,Fine Structures In The Intensity Dependence Of Excitation And Ionization Probabilities Of Hydrogen Atoms In Intense 800-Nm Laser Pulses,https://w3id.org/oc/meta/id/06470941824,https://w3id.org/oc/meta/ar/062505852552,,https://w3id.org/oc/meta/br/062501321635,http://purl.org/spar/fabio/JournalArticle,N/A,Fine Structures In The Intensity Dependence Of Excitation And Ionization Probabilities Of Hydrogen Atoms In Intense 800-Nm Laser Pulses,26,10.1103/physreva.89.023421,https://w3id.org/oc/meta/br/062501320983,year_author_volume
ref_19,10.1103/physreva.96.043403,2017-10-03,Excitation Of Rydberg Wave Packets In The Tunneling Regime,https://w3id.org/oc/meta/id/06480881753,https://w3id.org/oc/meta/ar/062407840164,,https://w3id.org/oc/meta/br/062401764971,http://purl.org/spar/fabio/JournalArticle,N/A,Excitation Of Rydberg Wave Packets In The Tunneling Regime,26,10.1103/physreva.96.043403,https://w3id.org/oc/meta/br/062401764709,year_author_volume
ref_20,10.1088/1361-6455/aa948b,2017-11-27,Quantum Theory Of Strong-Field Frustrated Tunneling,https://w3id.org/oc/meta/id/06950434460,https://w3id.org/oc/meta/ar/061505611735,https://w3id.org/oc/meta/re/061501065192,https://w3id.org/oc/meta/br/061501297879,http://purl.org/spar/fabio/JournalArticle,N/A,Quantum Theory Of Strong-Field Frustrated Tunneling,33,10.1088/1361-6455/aa948b,https://w3id.org/oc/meta/br/061501297733,year_author_page
ref_21,10.1103/physrevlett.110.203002,2013-05-13,Observing Rydberg Atoms To Survive Intense Laser Fields,https://w3id.org/oc/meta/id/06704461985,https://w3id.org/oc/meta/ar/061808938621,,https://w3id.org/oc/meta/br/061802057588,http://purl.org/spar/fabio/JournalArticle,N/A,Observing Rydberg Atoms To Survive Intense Laser Fields,26,10.1103/physrevlett.110.203002,https://w3id.org/oc/meta/br/061802056744,year_author_volume
ref_23,10.1103/physrevlett.107.043003,2011-07-20,Multiple Recapture Of Electrons In Multiple Ionization Of The Argon Dimer By A Strong Laser Field,https://w3id.org/oc/meta/id/062304141152,https://w3id.org/oc/meta/ar/062609193652,,https://w3id.org/oc/meta/br/062602087601,http://purl.org/spar/fabio/JournalArticle,N/A,Multiple Recapture Of Electrons In Multiple Ionization Of The Argon Dimer By A Strong Laser Field,26,10.1103/physrevlett.107.043003,https://w3id.org/oc/meta/br/062602086896,year_author_volume
ref_25,10.1103/physreva.93.033415,2016-03-21,Comparative Study On Atomic And Molecular Rydberg-state Excitation In Strong Infrared Laser Fields,https://w3id.org/oc/meta/id/061704841660,https://w3id.org/oc/meta/ar/06308010328,,https://w3id.org/oc/meta/br/0619042999,http://purl.org/spar/fabio/JournalArticle,N/A,Comparative Study On Atomic And Molecular Rydberg-state Excitation In Strong Infrared Laser Fields,26,10.1103/physreva.93.033415,https://w3id.org/oc/meta/br/06301787894,year_author_volume
ref_28,10.1103/physrevlett.70.1599,1993-03-15,Above Threshold Ionization Beyond The High Harmonic Cutoff,https://w3id.org/oc/meta/id/062304139752,https://w3id.org/oc/meta/ar/069014035517,https://w3id.org/oc/meta/re/06902525285,https://w3id.org/oc/meta/br/062303782209,http://purl.org/spar/fabio/JournalArticle,N/A,Above Threshold Ionization Beyond The High Harmonic Cutoff,34,10.1103/physrevlett.70.1599,https://w3id.org/oc/meta/br/06903522070,year_author_page
ref_29,10.1103/physrevlett.71.1994,1993-09-27,Plasma Perspective On Strong Field Multiphoton Ionization,https://w3id.org/oc/meta/id/06610566080,https://w3id.org/oc/meta/ar/062015552520,https://w3id.org/oc/meta/re/06202674442,https://w3id.org/oc/meta/br/062503774334,http://purl.org/spar/fabio/JournalArticle,N/A,Plasma Perspective On Strong Field Multiphoton Ionization,27,10.1103/physrevlett.71.1994,https://w3id.org/oc/meta/br/06203914484,year_volume_page
ref_30,10.1103/physrevb.16.2466,1977-09-15,Intense-field Effects In Solids,https://w3id.org/oc/meta/id/0673044280,https://w3id.org/oc/meta/ar/061507621499,https://w3id.org/oc/meta/re/061501445817,https://w3id.org/oc/meta/br/067038068,http://purl.org/spar/fabio/JournalArticle,N/A,Intense-field Effects In Solids,27,10.1103/physrevb.16.2466,https://w3id.org/oc/meta/br/061501736609,year_volume_page
ref_31,10.1103/physreva.18.538,1978-08-01,Compton Scattering In The Presence Of Coherent Electromagnetic Radiation,https://w3id.org/oc/meta/id/062503240696,https://w3id.org/oc/meta/ar/0625014117362,https://w3id.org/oc/meta/re/062502513525,https://w3id.org/oc/meta/br/062503500696,http://purl.org/spar/fabio/JournalArticle,N/A,Compton Scattering In The Presence Of Coherent Electromagnetic Radiation,34,10.1103/physreva.18.538,https://w3id.org/oc/meta/br/062503499775,year_author_page
ref_32,10.1103/physreva.76.053410,2007-11-14,Intensity-dependent Enhancements In High-Order Above-Threshold Ionization,https://w3id.org/oc/meta/id/061704859879,https://w3id.org/oc/meta/ar/061705722305,,https://w3id.org/oc/meta/br/061701331085,http://purl.org/spar/fabio/JournalArticle,N/A,Intensity-dependent Enhancements In High-Order Above-Threshold Ionization,26,10.1103/physreva.76.053410,https://w3id.org/oc/meta/br/061701330619,year_author_volume
ref_33,10.1103/physrevlett.85.2280,2000-09-11,Suppressed Molecular Ionization For A Class Of Diatomics In Intense Femtosecond Laser Fields,https://w3id.org/oc/meta/id/06704459613,https://w3id.org/oc/meta/ar/062010387955,https://w3id.org/oc/meta/re/06201834878,https://w3id.org/oc/meta/br/06490362822,http://purl.org/spar/fabio/JournalArticle,N/A,Suppressed Molecular Ionization For A Class Of Diatomics In Intense Femtosecond Laser Fields,34,10.1103/physrevlett.85.2280,https://w3id.org/oc/meta/br/06202437529,year_author_page
ref_34,10.1103/physrevlett.108.223001,2012-05-29,Ionization Suppression Of Diatomic Molecules In An Intense Midinfrared Laser Field,https://w3id.org/oc/meta/id/062302074134,https://w3id.org/oc/meta/ar/062309066600,,https://w3id.org/oc/meta/br/062302057870,http://purl.org/spar/fabio/JournalArticle,N/A,Ionization Suppression Of Diatomic Molecules In An Intense Midinfrared Laser Field,26,10.1103/physrevlett.108.223001,https://w3id.org/oc/meta/br/062302057013,year_author_volume
