reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_2,N/A,The Extreme Male Brain Theory Of Autism,27,10.1016/s1364-6613(02)01904-6,https://w3id.org/oc/meta/br/061603796514,year_volume_page
ref_3,N/A,"The Hyper-Systemizing, Assortative Mating Theory Of Autism",34,10.1016/j.pnpbp.2006.01.010,https://w3id.org/oc/meta/br/06190205871,year_author_page
ref_4,N/A,Autism: The Empathizing-Systemizing (E-S) Theory,34,10.1111/j.1749-6632.2009.04467.x,https://w3id.org/oc/meta/br/06503103515,year_author_page
ref_5,N/A,"Empathizing, Systemizing, And The Extreme Male Brain Theory Of Autism",31,10.1016/b978-0-444-53630-3.00011-7,https://w3id.org/oc/meta/br/062603185108,year_author_page
ref_6,N/A,Elevated Fetal Steroidogenic Activity In Autism,26,10.1038/mp.2014.48,https://w3id.org/oc/meta/br/06120824181,year_volume_page
ref_7,N/A,"The Systemizing Quotient: An Investigation Of Adults With Asperger Syndrome Or High–Functioning Autism, And Normal Sex Differences",34,10.1098/rstb.2002.1206,https://w3id.org/oc/meta/br/061303011109,year_author_page
ref_8,N/A,"The Empathy Quotient: An Investigation Of Adults With Asperger Syndrome Or High Functioning Autism, And Normal Sex Differences.",31,10.1023/b:jadd.0000022607.19833.00,https://w3id.org/oc/meta/br/06150588682,year_author_page
ref_9,N/A,"The Autism-Spectrum Quotient (AQ): Evidence From Asperger Syndrome/High-Functioning Autism, Males And Females, Scientists And Mathematicians.",31,10.1023/a:1005653411471,https://w3id.org/oc/meta/br/06150589120,year_author_page
ref_11,N/A,"Autism Risk Factors: Genes, Environment, And Gene-Environment Interactions",34,10.31887/dcns.2012.14.3/pchaste,https://w3id.org/oc/meta/br/061601512079,year_author_page
ref_12,N/A,The Endophenotype Concept In Psychiatric Genetics,26,10.1017/s0033291706008750,https://w3id.org/oc/meta/br/06501325505,year_volume_page
ref_14,N/A,The Genetics Of Autistic Disorders And Its Clinical Relevance: A Review Of The Literature,26,10.1038/sj.mp.4001896,https://w3id.org/oc/meta/br/06130828167,year_volume_page
ref_17,N/A,The Endophenotype Concept In Psychiatry: Etymology And Strategic Intentions,34,10.1176/appi.ajp.160.4.636,https://w3id.org/oc/meta/br/06702557202,year_author_page
ref_18,N/A,Testing The Empathizing–Systemizing Theory Of Sex Differences And The Extreme Male Brain Theory Of Autism In Half A Million People,34,10.1073/pnas.1811032115,https://w3id.org/oc/meta/br/06403476969,year_author_page
ref_19,N/A,"Empathizing, Systemizing, And Autistic Traits: Latent Structure In Individuals With Autism, Their Parents, And General Population Controls.",27,10.1037/a0031919,https://w3id.org/oc/meta/br/062201468907,year_volume_page
ref_20,N/A,Broader Autism Phenotype In Mothers Predicts Social Responsiveness In Young Children With Autism Spectrum Disorders,33,10.1111/pcn.12210,https://w3id.org/oc/meta/br/06190423024,year_author_page
ref_21,N/A,The Broad Autism Phenotype Questionnaire,33,10.1007/s10803-006-0299-3,https://w3id.org/oc/meta/br/06140579488,year_author_page
ref_22,N/A,A Higher Mutational Burden In Females Supports A “Female Protective Model” In Neurodevelopmental Disorders,34,10.1016/j.ajhg.2014.02.001,https://w3id.org/oc/meta/br/06170927296,year_author_page
ref_23,N/A,Disentangling The Heterogeneity Of Autism Spectrum Disorder Through Genetic Findings,34,10.1038/nrneurol.2013.278,https://w3id.org/oc/meta/br/061802874574,year_author_page
ref_24,N/A,Empathizing-systemizing Cognitive Styles: Effects Of Sex And Academic Degree,34,10.1371/journal.pone.0194515,https://w3id.org/oc/meta/br/062501513993,year_author_page
ref_27,N/A,Defining Key Features Of The Broad Autism Phenotype: A Comparison Across Parents Of Multiple- And Single-Incidence Autism Families,34,10.1002/ajmg.b.30612,https://w3id.org/oc/meta/br/0650217177,year_author_page
ref_28,N/A,Broader Autism Phenotype In Siblings Of Children With ASD—A Review,34,10.3390/ijms160613217,https://w3id.org/oc/meta/br/061401410569,year_author_page
ref_30,N/A,Broader Autism Phenotype In Parents Of Children With Autism: A Systematic Review Of Percentage Estimates,27,10.1007/s10826-018-1026-3,https://w3id.org/oc/meta/br/061603116908,year_volume_page
ref_32,N/A,Regional Gray Matter Volume Is Associated With Empathizing And Systemizing In Young Adults,34,10.1371/journal.pone.0084782,https://w3id.org/oc/meta/br/061101528977,year_author_page
ref_33,N/A,Heritability Of Autism Spectrum Disorders: A Meta-Analysis Of Twin Studies,33,10.1111/jcpp.12499,https://w3id.org/oc/meta/br/0640951190,year_author_page
ref_36,N/A,Measuring Empathizing And Systemizing With A Large US Sample,34,10.1371/journal.pone.0031661,https://w3id.org/oc/meta/br/061801520815,year_author_page
ref_37,N/A,A Unified Genetic Theory For Sporadic And Inherited Autism,40,10.1073/pnas.0705803104,https://w3id.org/oc/meta/br/06203478035,author_title
