reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_1,Phosphate sensing in root development,Phosphate Sensing In Root Development,33,10.1016/j.pbi.2011.04.007,https://w3id.org/oc/meta/br/0620345054,author_title
ref_2,"PHO2, microRNA399, and PHR1 define a phosphate- pathway in plants","PHO2, MicroRNA399, And PHR1 Define A Phosphate-Signaling Pathway In Plants",33,10.1104/pp.106.079707,https://w3id.org/oc/meta/br/062101316854,author_title
ref_3,Ethylene: a regulator of root architectural responses to soil phosphorus availability,Ethylene: A Regulator Of Root Architectural Responses To Soil Phosphorus Availability,33,10.1046/j.1365-3040.1999.00405.x,https://w3id.org/oc/meta/br/062503125393,author_title
ref_5,Molecular mechanisms governing Arabidopsis iron uptake,Molecular Mechanisms Governing Arabidopsis Iron Uptake,26,10.1016/j.tplants.2014.11.004,https://w3id.org/oc/meta/br/0630327794,year_volume_page
ref_6,"Phloem small RNAs, nutrient stress responses, and systemic mobility","Phloem Small RNAs, Nutrient Stress Responses, And Systemic Mobility",25,10.1186/1471-2229-10-64,https://w3id.org/oc/meta/br/06140140178,author_title
ref_7,Overexpression of the FRO2 ferric chelate reductase confers tolerance to growth on low iron and uncovers posttranscriptional control,Overexpression Of The FRO2 Ferric Chelate Reductase Confers Tolerance To Growth On Low Iron And Uncovers Posttranscriptional Control,33,10.1104/pp.103.025122,https://w3id.org/oc/meta/br/062201318197,author_title
ref_8,Nitric oxide acts downstream of auxin to trigger root ferric-chelate reductase activity in response to iron deficiency in Arabidopsis thaliana,Nitric Oxide Acts Downstream Of Auxin To Trigger Root Ferric-Chelate Reductase Activity In Response To Iron Deficiency In Arabidopsis,33,10.1104/pp.110.161109,https://w3id.org/oc/meta/br/062601342273,author_title
ref_10,Iron nutrition of plants at high pH,IRON NUTRITION OF PLANTS AT HIGH pH,26,10.1097/00010694-195503000-00001,https://w3id.org/oc/meta/br/06901290576,year_volume_page
ref_11,Characterization of a phosphate accumulator mutant of Arabidopsis thaliana,Characterization Of A Phosphate-Accumulator Mutant Of Arabidopsis Thaliana,33,10.1104/pp.107.1.207,https://w3id.org/oc/meta/br/062101315962,author_title
ref_13,The transcriptional control of plant responses to phosphate limitation,The Transcriptional Control Of Plant Responses To Phosphate Limitation,26,10.1093/jxb/erh009,https://w3id.org/oc/meta/br/06190210145,year_volume_page
ref_14,Ethylene and nitric oxide involvement in the up-regulation of key genes related to iron acquisition and homeostasis in Arabidopsis,Ethylene And Nitric Oxide Involvement In The Up-Regulation Of Key Genes Related To Iron Acquisition And Homeostasis In Arabidopsis,26,10.1093/jxb/erq203,https://w3id.org/oc/meta/br/06120201916,year_volume_page
ref_15,"A new model involving ethylene, nitric oxide and Fe to explain the regulation of Fe-acquisition genes in Strategy I plants","A New Model Involving Ethylene, Nitric Oxide And Fe To Explain The Regulation Of Fe-acquisition Genes In Strategy I Plants",26,10.1016/j.plaphy.2011.01.019,https://w3id.org/oc/meta/br/0690876508,year_volume_page
ref_16,Shoot to root communication is necessary to control the expression of iron-acquisition genes in Strategy I plants,Shoot To Root Communication Is Necessary To Control The Expression Of Iron-Acquisition Genes In Strategy I Plants,25,10.1007/s00425-012-1757-0,https://w3id.org/oc/meta/br/06190361980,year_volume_page
ref_18,Ethylene and the regulation of physiological and morphological responses to nutrient deficiencies,Ethylene And The Regulation Of Physiological And Morphological Responses To Nutrient Deficiencies,26,10.1104/pp.15.00708,https://w3id.org/oc/meta/br/062301321691,year_volume_page
ref_20,Nitric oxide accumulation is required for molecular and physiological responses to iron deficiency in tomato roots,Nitric Oxide Accumulation Is Required For Molecular And Physiological Responses To Iron Deficiency In Tomato Roots,33,10.1111/j.1365-313x.2007.03283.x,https://w3id.org/oc/meta/br/062601036330,author_title
ref_21,Insights into plant phosphate sensing and signaling,Insights Into Plant Phosphate Sensing And Signaling,30,10.1016/j.copbio.2017.07.005,https://w3id.org/oc/meta/br/061101040435,author_title
ref_22,Growth response of herbaceous ornamental to phosphorus fertilization,Growth Response Of Herbaceous Ornamentals To Phosphorus Fertilization,32,10.21273/hortsci12256-17,https://w3id.org/oc/meta/br/0650694091,author_title
ref_23,Phosphate deficiency promotes modification of iron distribution in Arabidopsis plants,Phosphate Deficiency Promotes Modification Of Iron Distribution In Arabidopsis Plants,33,10.1016/j.biochi.2006.05.007,https://w3id.org/oc/meta/br/061201619960,author_title
