reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_2,An ancient “correlation” between streamflow and distant rainfall in the Near East,"An Ancient ""Correlation"" Between Streamflow And Distant Rainfall In The Near East",41,10.1086/373411,https://w3id.org/oc/meta/br/062401348795,year_and_doi
ref_3,Nile Delta vegetation response to Holocene climate variability,Nile Delta Vegetation Response To Holocene Climate Variability,41,10.1130/g33012.1,https://w3id.org/oc/meta/br/061901155472,year_and_doi
ref_5,Drought and the decline of Mycenae,Drought And The Decline Of Mycenae,41,10.1017/s0003598x00054168,https://w3id.org/oc/meta/br/06130207562,year_and_doi
ref_6,Cooling and societal change during the Late Antique Little Ice Age from 536 to around 660 AD,Cooling And Societal Change During The Late Antique Little Ice Age From 536 To Around 660 AD,41,10.1038/ngeo2652,https://w3id.org/oc/meta/br/06230323430,year_and_doi
ref_9,Climate change since the last glacial period in Lebanon and the persistence of Mediterranean species,Climate Change Since The Last Glacial Period In Lebanon And The Persistence Of Mediterranean Species,38,10.1016/j.quascirev.2016.08.010,https://w3id.org/oc/meta/br/06210727182,year_and_doi
ref_10,"Temperature range shifts for three European tree species over the last 10,000 years","Temperature Range Shifts For Three European Tree Species Over The Last 10,000 Years",30,10.3389/fpls.2016.01581,https://w3id.org/oc/meta/br/06240288945,year_and_doi
ref_11,"Microrefugia, climate change, and conservation of Cedrus atlantica in the Rif Mountains, Morocco","Microrefugia, Climate Change, And Conservation Of Cedrus Atlantica In The Rif Mountains, Morocco",30,10.3389/fevo.2017.00114,https://w3id.org/oc/meta/br/0640184118,year_and_doi
ref_12,"The climate variability in northern Levant over the past 20,000 years","The Climate Variability In Northern Levant Over The Past 20,000 Years",41,10.1002/2015gl065397,https://w3id.org/oc/meta/br/062102804562,year_and_doi
ref_14,The mutual climatic range method of palaeoclimate reconstruction based on insect fossils: New applications and interhemispheric comparisons,The Mutual Climatic Range Method Of Palaeoclimate Reconstruction Based On Insect Fossils: New Applications And Interhemispheric Comparisons,41,10.1016/s0277-3791(97)00029-2,https://w3id.org/oc/meta/br/06180728743,year_and_doi
ref_16,Late Bronze Age climate change and the destruction of the Mycenaean Palace of Nestor at Pylos,Late Bronze Age Climate Change And The Destruction Of The Mycenaean Palace Of Nestor At Pylos,41,10.1371/journal.pone.0189447,https://w3id.org/oc/meta/br/06401533596,year_and_doi
ref_18,Very high resolution interpolated climate surfaces for global land areas,Very High Resolution Interpolated Climate Surfaces For Global Land Areas,41,10.1002/joc.1276,https://w3id.org/oc/meta/br/062301346953,year_and_doi
ref_19,A Mutual Temperature Range method for Quaternary palaeoclimatic analysis using European nonmarine Ostracoda,A Mutual Temperature Range Method For Quaternary Palaeoclimatic Analysis Using European Nonmarine Ostracoda,41,10.1016/j.quascirev.2007.03.006,https://w3id.org/oc/meta/br/06240716952,year_and_doi
