reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b3,10.1076/chin.8.2.71.8724,2002-07,Assessment And Development Of Executive Function (EF) During Childhood,https://w3id.org/oc/meta/id/0629014537,https://w3id.org/oc/meta/ar/0629073996,https://w3id.org/oc/meta/re/0629013701,https://w3id.org/oc/meta/br/0629015113,http://purl.org/spar/fabio/JournalArticle
b5,10.1207/s15327906mbr4102_5,2006-06-01,A Comparison Of Bifactor And Second-Order Models Of Quality Of Life,https://w3id.org/oc/meta/id/06701797295,https://w3id.org/oc/meta/ar/06707996373,https://w3id.org/oc/meta/re/06701459142,https://w3id.org/oc/meta/br/06701772090,http://purl.org/spar/fabio/JournalArticle
b6,10.1177/0165025406072795,2006-07,Personality Development From Childhood To Adolescence: A Longitudinal Study Of Ego-Control And Ego-Resiliency In Sweden,https://w3id.org/oc/meta/id/06230530110,https://w3id.org/oc/meta/ar/062301790197,https://w3id.org/oc/meta/re/06230306393,https://w3id.org/oc/meta/br/06230467800,http://purl.org/spar/fabio/JournalArticle
b7,10.1207/s15327752jpa6401_2,1995-02,Domains And Facets: Hierarchical Personality Assessment Using The Revised NEO Personality Inventory,https://w3id.org/oc/meta/id/06740296815,https://w3id.org/oc/meta/ar/061303923981,https://w3id.org/oc/meta/re/06130714356,https://w3id.org/oc/meta/br/0622018154,http://purl.org/spar/fabio/JournalArticle
b8,10.1111/j.1467-9507.2004.000263.x,2004-05,Relations Of Young Children's Agreeableness And Resiliency To Effortful Control And Impulsivity,https://w3id.org/oc/meta/id/06960522491,https://w3id.org/oc/meta/ar/06240270833,https://w3id.org/oc/meta/re/0624053554,https://w3id.org/oc/meta/br/06240121129,http://purl.org/spar/fabio/JournalArticle
b9,10.1080/15374410701448513,2007-07-17,"Effortful Control, Social Competence, And Adjustment Problems In Children At Risk For Psychopathology",https://w3id.org/oc/meta/id/06704858417,https://w3id.org/oc/meta/ar/061103309403,https://w3id.org/oc/meta/re/06110592886,https://w3id.org/oc/meta/br/06110779195,http://purl.org/spar/fabio/JournalArticle
b10,10.1111/1467-8624.00337,2001-08,The Relations Of Regulation And Emotionality To Children's Externalizing And Internalizing Problem Behavior,https://w3id.org/oc/meta/id/062403461312,https://w3id.org/oc/meta/ar/0670333361,https://w3id.org/oc/meta/re/067059397,https://w3id.org/oc/meta/br/06102564,http://purl.org/spar/fabio/JournalArticle
b11,10.1037/a0031745,2013,Are Effortful And Reactive Control Unique Constructs In Young Children?,https://w3id.org/oc/meta/id/0680905509,https://w3id.org/oc/meta/ar/06803619590,https://w3id.org/oc/meta/re/0680657207,https://w3id.org/oc/meta/br/0680857821,http://purl.org/spar/fabio/JournalArticle
b12,10.1017/s095457940000701x,1996,The Relations Of Regulation And Emotionality To Problem Behavior In Elementary School Children,https://w3id.org/oc/meta/id/06705590515,https://w3id.org/oc/meta/ar/06370301186,https://w3id.org/oc/meta/re/0637061402,https://w3id.org/oc/meta/br/0637069725,http://purl.org/spar/fabio/JournalArticle
