reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b0,10.1016/s0958-6946(01)00113-3,2001-01,Homopolysaccharides From Lactic Acid Bacteria,https://w3id.org/oc/meta/id/06480603361,https://w3id.org/oc/meta/ar/061201484173,https://w3id.org/oc/meta/re/06120248970,https://w3id.org/oc/meta/br/06120385374,http://purl.org/spar/fabio/JournalArticle
b1,10.1016/s0008-6215(03)00148-4,2003,"Dextran Molecular Size And Degree Of Branching As A Function Of Sucrose Concentration, pH, And Temperature Of Reaction Of Leuconostoc Mesenteroides B-512FMCM Dextransucrase.",https://w3id.org/oc/meta/id/06150590969,https://w3id.org/oc/meta/ar/061502151588,https://w3id.org/oc/meta/re/06150380294,https://w3id.org/oc/meta/br/061109383,http://purl.org/spar/fabio/JournalArticle
b2,10.1016/j.carbpol.2012.05.064,2012-09,Ultrasonic Degradation Of Aqueous Dextran: Effect Of Initial Molecular Weight And Concentration,https://w3id.org/oc/meta/id/0695024038,https://w3id.org/oc/meta/ar/06110446755,https://w3id.org/oc/meta/re/0611078195,https://w3id.org/oc/meta/br/06110167521,http://purl.org/spar/fabio/JournalArticle
b3,10.1016/s0300-5712(10)70005-1,2010,Controlling The Oral Biofilm With Antimicrobials.,https://w3id.org/oc/meta/id/06304198989,https://w3id.org/oc/meta/ar/062102958057,https://w3id.org/oc/meta/re/06210515247,https://w3id.org/oc/meta/br/0624012922,http://purl.org/spar/fabio/JournalArticle
b4,10.1128/aem.63.9.3724-3728.1997,1997-09,Enzymatic Removal And Disinfection Of Bacterial Biofilms,https://w3id.org/oc/meta/id/06550294122,https://w3id.org/oc/meta/ar/06120945016,https://w3id.org/oc/meta/re/06120173696,https://w3id.org/oc/meta/br/06105626,http://purl.org/spar/fabio/JournalArticle
b5,10.1016/s0144-8617(00)00262-9,2001-07,Characterisation Of Polysaccharides Synthesised By Gluconobacter Oxydans NCIMB 4943,https://w3id.org/oc/meta/id/06805883356,https://w3id.org/oc/meta/ar/06230433793,https://w3id.org/oc/meta/re/0623077261,https://w3id.org/oc/meta/br/06904088,http://purl.org/spar/fabio/JournalArticle
b6,10.1016/0168-3659(96)01456-3,1996-12,Regulated Insulin Release From Biodegradable Dextran Hydrogels Containing Poly(Ethylene Glycol),https://w3id.org/oc/meta/id/06403075435,https://w3id.org/oc/meta/ar/064013871499,https://w3id.org/oc/meta/re/06402391883,https://w3id.org/oc/meta/br/0612054801,http://purl.org/spar/fabio/JournalArticle
b8,10.1021/jf00014a012,1992-02,Specific Method For Quantitative Measurement Of The Total Dextran Content Of Raw Sugar,https://w3id.org/oc/meta/id/06501005060,https://w3id.org/oc/meta/ar/06504030010,https://w3id.org/oc/meta/re/0650748662,https://w3id.org/oc/meta/br/068022492,http://purl.org/spar/fabio/JournalArticle
b9,10.14219/jada.archive.2008.0134,2008-02,Adverse Events Associated With Chlorhexidine Use,https://w3id.org/oc/meta/id/06703648600,https://w3id.org/oc/meta/ar/06506826007,https://w3id.org/oc/meta/re/06501290573,https://w3id.org/oc/meta/br/0612032485,http://purl.org/spar/fabio/JournalArticle
