reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b0,10.1016/0305-4403(90)90007-r,1990-07,Preparation And Characterization Of Bone And Tooth Collagen For Isotopic Analysis,https://w3id.org/oc/meta/id/06960327463,https://w3id.org/oc/meta/ar/063011661538,https://w3id.org/oc/meta/re/06302008828,https://w3id.org/oc/meta/br/06302759804,http://purl.org/spar/fabio/JournalArticle
b1,10.1007/978-3-662-02894-0_1,1993,Experimental Evidence For The Relationship Of The Carbon Isotope Ratios Of Whole Diet And Dietary Protein To Those Of Bone Collagen And Carbonate,https://w3id.org/oc/meta/id/064801070825,https://w3id.org/oc/meta/ar/0619011310258,https://w3id.org/oc/meta/re/061902071765,https://w3id.org/oc/meta/br/0619060632,http://purl.org/spar/fabio/BookChapter
b2,10.1007/s12520-017-0518-1,2017-07-12,"Integrating Isotopes And Documentary Evidence: Dietary Patterns In A Late Medieval And Early Modern Mining Community, Sweden",https://w3id.org/oc/meta/id/06170461465,https://w3id.org/oc/meta/ar/061701495664,https://w3id.org/oc/meta/re/06170249223,https://w3id.org/oc/meta/br/061105483,http://purl.org/spar/fabio/JournalArticle
b3,10.1016/j.jas.2011.02.017,2011-07,Interpreting The Expansion Of Sea Fishing In Medieval Europe Using Stable Isotope Analysis Of Archaeological Cod Bones,https://w3id.org/oc/meta/id/063601184431,https://w3id.org/oc/meta/ar/061011615267,https://w3id.org/oc/meta/re/06102032919,https://w3id.org/oc/meta/br/06102772562,http://purl.org/spar/fabio/JournalArticle
b4,10.1016/s0048-9697(01)00842-7,2001,Organochlorine Accumulation And Stable Isotope Ratios In An Atlantic Salmon (Salmo Salar) Population From The Baltic Sea.,https://w3id.org/oc/meta/id/06204012590,https://w3id.org/oc/meta/ar/061904212532,https://w3id.org/oc/meta/re/06190779945,https://w3id.org/oc/meta/br/061023660,http://purl.org/spar/fabio/JournalArticle
b5,10.1080/08003831.2016.1154676,2016-01-02,Birkarlarand Sámi – Inter-Cultural Contacts Beyond State Control: Reconsidering The Standing Of External Tradesmen (Birkarlar) In Medieval Sámi Societies,https://w3id.org/oc/meta/id/064501273252,https://w3id.org/oc/meta/ar/06908156287,https://w3id.org/oc/meta/re/06901521427,https://w3id.org/oc/meta/br/06901849858,http://purl.org/spar/fabio/JournalArticle
b7,10.1080/08003831.2013.847676,2013-12,"Domestication, Reindeer Husbandry And The Development Of Sámi Pastoralism",https://w3id.org/oc/meta/id/064501273766,https://w3id.org/oc/meta/ar/06908156338,https://w3id.org/oc/meta/re/06901521449,https://w3id.org/oc/meta/br/06901849866,http://purl.org/spar/fabio/JournalArticle
b10,10.1017/s0033822200044118,1988,Improved Collagen Extraction By Modified Longin Method,https://w3id.org/oc/meta/id/061201204086,https://w3id.org/oc/meta/ar/061205055299,https://w3id.org/oc/meta/re/06120937531,https://w3id.org/oc/meta/br/069030726,http://purl.org/spar/fabio/JournalArticle
b11,10.1038/317806a0,1985-10,Postmortem Preservation And Alteration Of In Vivo Bone Collagen Isotope Ratios In Relation To Palaeodietary Reconstruction,https://w3id.org/oc/meta/id/06870621616,https://w3id.org/oc/meta/ar/062101345889,https://w3id.org/oc/meta/re/06210226487,https://w3id.org/oc/meta/br/0626015584,http://purl.org/spar/fabio/JournalArticle
b12,10.1016/0016-7037(78)90199-0,1978-05,Influence Of Diet On The Distribution Of Carbon Isotopes In Animals,https://w3id.org/oc/meta/id/06601720064,https://w3id.org/oc/meta/ar/06370852837,https://w3id.org/oc/meta/re/06601394213,https://w3id.org/oc/meta/br/0617039426,http://purl.org/spar/fabio/JournalArticle
b13,10.1017/rdc.2018.78,2018-09-11,Consideration Of Freshwater And Multiple Marine Reservoir Effects: Dating Of Individuals With Mixed Diets From Northern Sweden,https://w3id.org/oc/meta/id/06801207949,https://w3id.org/oc/meta/ar/06805064197,https://w3id.org/oc/meta/re/0680936654,https://w3id.org/oc/meta/br/06801168617,http://purl.org/spar/fabio/JournalArticle
b16,10.1371/journal.pbio.2003703,2018-01-09,Population Genomics Of Mesolithic Scandinavia: Investigating Early Postglacial Migration Routes And High-Latitude Adaptation,https://w3id.org/oc/meta/id/061201934855,https://w3id.org/oc/meta/ar/061208563175,https://w3id.org/oc/meta/re/061201580232,https://w3id.org/oc/meta/br/061201907261,http://purl.org/spar/fabio/JournalArticle
b19,10.1163/9789004252554,2014,Hunters In Transition,https://w3id.org/oc/meta/id/06870811558,https://w3id.org/oc/meta/ar/0617011239826,,,http://purl.org/spar/fabio/Expression
b21,10.1017/cbo9781139170697,1996-09-28,Dental Anthropology,https://w3id.org/oc/meta/id/06780446231,https://w3id.org/oc/meta/ar/067013533208,,,http://purl.org/spar/fabio/Expression
b23,10.1016/b978-0-444-41780-0.50017-1,1980,Sulphur Isotopes In Our Environment,https://w3id.org/oc/meta/id/06605489245,https://w3id.org/oc/meta/ar/06308784534,https://w3id.org/oc/meta/re/06301542081,https://w3id.org/oc/meta/br/06301953404,http://purl.org/spar/fabio/BookChapter
b24,10.1017/rdc.2017.52,2017-06-06,"Isotopic Evidence For Environmental Adaptation In Medieval Iin Hamina, Northern Finland",https://w3id.org/oc/meta/id/06650207613,https://w3id.org/oc/meta/ar/06805065260,https://w3id.org/oc/meta/re/0680936820,https://w3id.org/oc/meta/br/06801168624,http://purl.org/spar/fabio/JournalArticle
b25,10.1017/cbo9780511802676,1997-11-27,Bioarchaeology,https://w3id.org/oc/meta/id/061602796672,https://w3id.org/oc/meta/ar/0616012274795,,,http://purl.org/spar/fabio/Expression
b26,10.7557/2.36.1.3767,2016-08-01,"Hearths In The Coastal Areas Of Northernmost Sweden, From The Period AD 800 To 1950",https://w3id.org/oc/meta/id/06230220654,https://w3id.org/oc/meta/ar/06230356046,https://w3id.org/oc/meta/re/0623064164,https://w3id.org/oc/meta/br/06230150555,http://purl.org/spar/fabio/JournalArticle
b34,10.1111/j.1502-3885.1972.tb00147.x,2008-01-16,"Radiocarbon Dating Of Marine Shells, Including A Discussion Of Apparent Age Of Recent Shells From Norway",https://w3id.org/oc/meta/id/06780196692,https://w3id.org/oc/meta/ar/061905133639,https://w3id.org/oc/meta/re/06190968026,https://w3id.org/oc/meta/br/061901199046,http://purl.org/spar/fabio/JournalArticle
b35,10.1016/j.quascirev.2006.03.010,2006-12,Marine 14C Reservoir Ages For 19Th Century Whales And Molluscs From The North Atlantic,https://w3id.org/oc/meta/id/06780297085,https://w3id.org/oc/meta/ar/062403065044,https://w3id.org/oc/meta/re/06240543516,https://w3id.org/oc/meta/br/06240717269,http://purl.org/spar/fabio/JournalArticle
b36,10.1016/0033-5894(75)90028-9,1975-06,"Apparent Radiocarbon Ages Of Recent Marine Shells From Norway, Spitsbergen, And Arctic Canada",https://w3id.org/oc/meta/id/06940764600,https://w3id.org/oc/meta/ar/0610961235,https://w3id.org/oc/meta/re/0610177916,https://w3id.org/oc/meta/br/0610279395,http://purl.org/spar/fabio/JournalArticle
b37,10.1016/0016-7037(84)90204-7,1984-05,Stepwise Enrichment Of 15N Along Food Chains: Further Evidence And The Relation Between δ15N And Animal Age,https://w3id.org/oc/meta/id/06850242781,https://w3id.org/oc/meta/ar/06607632724,https://w3id.org/oc/meta/re/06601394223,https://w3id.org/oc/meta/br/0617039438,http://purl.org/spar/fabio/JournalArticle
b39,10.1016/j.jas.2013.08.022,2014-01,Slaves As Burial Gifts In Viking Age Norway? Evidence From Stable Isotope And Ancient DNA Analyses,https://w3id.org/oc/meta/id/06450843418,https://w3id.org/oc/meta/ar/0626010341987,https://w3id.org/oc/meta/re/062601893158,https://w3id.org/oc/meta/br/062602403139,http://purl.org/spar/fabio/JournalArticle
b40,10.1002/rcm.6682,2013-09-09,Spatial Variability In Sulphur Isotope Values Of Archaeological And Modern Cod (Gadus Morhua),https://w3id.org/oc/meta/id/06970898458,https://w3id.org/oc/meta/ar/0690155089,https://w3id.org/oc/meta/re/069034258,https://w3id.org/oc/meta/br/0690108662,http://purl.org/spar/fabio/JournalArticle
b41,10.1007/s12520-009-0003-6,2009-02-26,Establishing Collagen Quality Criteria For Sulphur Isotope Analysis Of Archaeological Bone Collagen,https://w3id.org/oc/meta/id/06170461971,https://w3id.org/oc/meta/ar/061701498204,https://w3id.org/oc/meta/re/06170249719,https://w3id.org/oc/meta/br/06170396022,http://purl.org/spar/fabio/JournalArticle
b42,10.1006/jasc.2001.0698,2001-11,"Isotopic Comparison Of Hair, Nail And Bone: Modern Analyses",https://w3id.org/oc/meta/id/06402600956,https://w3id.org/oc/meta/ar/064011606059,https://w3id.org/oc/meta/re/06402021222,https://w3id.org/oc/meta/br/062047012,http://purl.org/spar/fabio/JournalArticle
b43,10.1006/jasc.1998.0383,1999-06,Isotopic Comparison Of Hair And Bone: Archaeological Analyses,https://w3id.org/oc/meta/id/06402600491,https://w3id.org/oc/meta/ar/064011604340,https://w3id.org/oc/meta/re/06402020757,https://w3id.org/oc/meta/br/062047006,http://purl.org/spar/fabio/JournalArticle
b46,10.2458/azu_js_rc.55.16947,2013,"IntCal13 And Marine13 Radiocarbon Age Calibration Curves 0–50,000 Years Cal BP",https://w3id.org/oc/meta/id/061801197691,https://w3id.org/oc/meta/ar/061804913909,https://w3id.org/oc/meta/re/06180930774,https://w3id.org/oc/meta/br/069030793,http://purl.org/spar/fabio/JournalArticle
b47,10.1002/oa.654,2003-01,Sulphur Isotopes In Palaeodietary Studies: A Review And Results From A Controlled Feeding Experiment,https://w3id.org/oc/meta/id/06701079975,https://w3id.org/oc/meta/ar/06704376096,https://w3id.org/oc/meta/re/0670820288,https://w3id.org/oc/meta/br/06701035377,http://purl.org/spar/fabio/JournalArticle
b50,10.1016/j.jaa.2015.05.003,2015-12,Animal Offerings At The Sámi Offering Site Of Unna Saiva – Changing Religious Practices And Human–Animal Relationships,https://w3id.org/oc/meta/id/062501344977,https://w3id.org/oc/meta/ar/062505733824,https://w3id.org/oc/meta/re/062501068565,https://w3id.org/oc/meta/br/062501299643,http://purl.org/spar/fabio/JournalArticle
b51,10.15184/aqy.2018.20,2018-04,Tradition And Transformation In Sámi Animal-Offering Practices,https://w3id.org/oc/meta/id/0690288620,https://w3id.org/oc/meta/ar/0690711145,https://w3id.org/oc/meta/re/0690120649,https://w3id.org/oc/meta/br/0690219452,http://purl.org/spar/fabio/JournalArticle
b52,10.1016/0016-7037(84)90091-7,1984-04,Nitrogen And Carbon Isotopic Composition Of Bone Collagen From Marine And Terrestrial Animals,https://w3id.org/oc/meta/id/06701706390,https://w3id.org/oc/meta/ar/06707556072,https://w3id.org/oc/meta/re/06701378749,https://w3id.org/oc/meta/br/0617039430,http://purl.org/spar/fabio/JournalArticle
b57,10.1017/s0033822200013874,1993,"Modeling Atmospheric 14C Influences And 14C Ages Of Marine Samples To 10,000 BC",https://w3id.org/oc/meta/id/06901214933,https://w3id.org/oc/meta/ar/06905057800,https://w3id.org/oc/meta/re/0690941761,https://w3id.org/oc/meta/br/069030728,http://purl.org/spar/fabio/JournalArticle
b63,10.1080/00293652.2013.839575,2013-11,What Happened In Neiden? On The Question Of Reburial Ethics,https://w3id.org/oc/meta/id/06690868179,https://w3id.org/oc/meta/ar/061701289128,https://w3id.org/oc/meta/re/06170226981,https://w3id.org/oc/meta/br/06170352754,http://purl.org/spar/fabio/JournalArticle
b64,10.1006/jasc.1998.0385,1999-06,Bone Collagen Quality Indicators For Palaeodietary And Radiocarbon Measurements,https://w3id.org/oc/meta/id/06505611852,https://w3id.org/oc/meta/ar/066011747704,https://w3id.org/oc/meta/re/06602023337,https://w3id.org/oc/meta/br/062047006,http://purl.org/spar/fabio/JournalArticle
b65,10.1002/rcm.6447,2012-12-13,Analysis Of The Biochemical Role Of Lys-11 In Polyubiquitin Chain Formation Using Quantitative Mass Spectrometry,https://w3id.org/oc/meta/id/06970898929,https://w3id.org/oc/meta/ar/0690156465,https://w3id.org/oc/meta/re/069034492,https://w3id.org/oc/meta/br/0690108679,http://purl.org/spar/fabio/JournalArticle
b69,10.1111/j.1468-3083.2009.03426.x,2010-04,Growth Rate Of Human Fingernails And Toenails In Healthy American Young Adults,https://w3id.org/oc/meta/id/06840154866,https://w3id.org/oc/meta/ar/061904368265,https://w3id.org/oc/meta/re/06190813231,https://w3id.org/oc/meta/br/0615021533,http://purl.org/spar/fabio/JournalArticle
b70,10.1007/978-94-011-7846-4,1980,The Nail In Health And Disease,https://w3id.org/oc/meta/id/06806146619,https://w3id.org/oc/meta/ar/061013341432,,,http://purl.org/spar/fabio/Expression
