reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b0,10.1016/j.joca.2007.06.010,2008-02,Influence Of Concomitant Heeled Footwear When Wearing A Lateral Wedged Insole For Medial Compartment Osteoarthritis Of The Knee,https://w3id.org/oc/meta/id/0650499062,https://w3id.org/oc/meta/ar/06501685933,https://w3id.org/oc/meta/re/0650286456,https://w3id.org/oc/meta/br/0650430203,http://purl.org/spar/fabio/JournalArticle
b1,10.1016/j.joca.2007.12.013,2008-02,"OARSI Recommendations For The Management Of Hip And Knee Osteoarthritis, Part II: OARSI Evidence-Based, Expert Consensus Guidelines",https://w3id.org/oc/meta/id/0684042426,https://w3id.org/oc/meta/ar/06501685065,https://w3id.org/oc/meta/re/0650286326,https://w3id.org/oc/meta/br/0650430203,http://purl.org/spar/fabio/JournalArticle
b2,10.1002/art.23326,2008,Lateral Wedges In Knee Osteoarthritis: What Are Their Immediate Clinical And Biomechanical Effects And Can These Predict A Three-Month Clinical Outcome?,https://w3id.org/oc/meta/id/06203251471,https://w3id.org/oc/meta/ar/062014399136,https://w3id.org/oc/meta/re/06202520252,https://w3id.org/oc/meta/br/06203526039,http://purl.org/spar/fabio/JournalArticle
b3,10.1016/j.apmr.2006.08.018,2006-11,Effects Of Disease Severity On Response To Lateral Wedged Shoe Insole For Medial Compartment Knee Osteoarthritis,https://w3id.org/oc/meta/id/062502066940,https://w3id.org/oc/meta/ar/062509124596,https://w3id.org/oc/meta/re/062501689432,https://w3id.org/oc/meta/br/062502040155,http://purl.org/spar/fabio/JournalArticle
b4,10.1016/j.clinbiomech.2015.07.002,2015-11,Ankle Anticipatory Postural Adjustments During Gait Initiation In Healthy And Post-Stroke Subjects,https://w3id.org/oc/meta/id/061303863102,https://w3id.org/oc/meta/ar/061207868651,https://w3id.org/oc/meta/re/061201455150,https://w3id.org/oc/meta/br/061201751752,http://purl.org/spar/fabio/JournalArticle
b5,10.1053/apmr.2001.19022,2001-02,Delayed Onset Of Electromyographic Activity Of Vastus Medialis Obliquus Relative To Vastus Lateralis In Subjects With Patellofemoral Pain Syndrome,https://w3id.org/oc/meta/id/061802061297,https://w3id.org/oc/meta/ar/061808848390,https://w3id.org/oc/meta/re/061801697179,https://w3id.org/oc/meta/br/061802044389,http://purl.org/spar/fabio/JournalArticle
b6,10.1016/s0003-9993(98)90425-7,1998,Age-related Changes In The Initiation Of Gait: Degradation Of Central Mechanisms For Momentum Generation.,https://w3id.org/oc/meta/id/061103424655,https://w3id.org/oc/meta/ar/0611014445972,https://w3id.org/oc/meta/re/062601699310,https://w3id.org/oc/meta/br/0626052434,http://purl.org/spar/fabio/JournalArticle
b7,10.1016/s0966-6362(98)00020-4,1998-08,"The Initiation Of Gait In Young, Elderly, And Parkinson's Disease Subjects",https://w3id.org/oc/meta/id/062204397067,https://w3id.org/oc/meta/ar/0622015008300,https://w3id.org/oc/meta/re/0660492896,https://w3id.org/oc/meta/br/0660665529,http://purl.org/spar/fabio/JournalArticle
b8,10.1002/mds.870090203,2004-10-12,The Initiation Of Normal Walking,https://w3id.org/oc/meta/id/06260719245,https://w3id.org/oc/meta/ar/062602786471,https://w3id.org/oc/meta/re/06260488717,https://w3id.org/oc/meta/br/06260679702,http://purl.org/spar/fabio/JournalArticle
b10,10.3928/0147-7447-19970901-24,1997-09,Soft Tissues: A Question Of Balance,https://w3id.org/oc/meta/id/061503780227,https://w3id.org/oc/meta/ar/062015588422,https://w3id.org/oc/meta/re/06202681192,https://w3id.org/oc/meta/br/06203924818,http://purl.org/spar/fabio/JournalArticle
b11,10.2147/cia.s149038,2018-02,The Effect Of Flat And Textured Insoles On The Balance Of Primary Care Elderly People: A Randomized Controlled Clinical Trial,https://w3id.org/oc/meta/id/06590495864,https://w3id.org/oc/meta/ar/0612012966396,https://w3id.org/oc/meta/re/061202373994,https://w3id.org/oc/meta/br/062203774837,http://purl.org/spar/fabio/JournalArticle
b12,10.1123/jsr.16.4.363,2007-11,The Effect Of Textured Insoles On Postural Control In Double And Single Limb Stance,https://w3id.org/oc/meta/id/062304113024,https://w3id.org/oc/meta/ar/0626012827182,https://w3id.org/oc/meta/re/062602360701,https://w3id.org/oc/meta/br/06603943814,http://purl.org/spar/fabio/JournalArticle
b13,10.1016/j.gaitpost.2015.09.014,2016-01,Characteristic Muscle Activity Patterns During Gait Initiation In The Healthy Younger And Older Adults,https://w3id.org/oc/meta/id/06610555235,https://w3id.org/oc/meta/ar/061102759048,https://w3id.org/oc/meta/re/06110486250,https://w3id.org/oc/meta/br/063012889,http://purl.org/spar/fabio/JournalArticle
b14,10.1002/art.40808,2019-04-08,The Efficacy Of A Lateral Wedge Insole For Painful Medial Knee Osteoarthritis After Prescreening: A Randomized Clinical Trial,https://w3id.org/oc/meta/id/063201214073,https://w3id.org/oc/meta/ar/061708483267,https://w3id.org/oc/meta/re/061701616452,https://w3id.org/oc/meta/br/0618046240,http://purl.org/spar/fabio/JournalArticle
