reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b0,10.1007/s10951-010-0162-4,2010-02-05,A Job-Shop Problem With One Additional Resource Type,https://w3id.org/oc/meta/id/06410789740,https://w3id.org/oc/meta/ar/0621013081970,https://w3id.org/oc/meta/re/062102369218,https://w3id.org/oc/meta/br/062103121314,http://purl.org/spar/fabio/JournalArticle
b1,10.1080/00207543.2013.831220,2013-09-20,A Job Shop Scheduling Problem With Human Operators In Handicraft Production,https://w3id.org/oc/meta/id/0660476653,https://w3id.org/oc/meta/ar/06601557246,https://w3id.org/oc/meta/re/0660266356,https://w3id.org/oc/meta/br/061406317,http://purl.org/spar/fabio/JournalArticle
b2,10.1137/0803002,1993-02,A Cutting Plane Approach To The Sequential Ordering Problem (With Applications To Job Scheduling In Manufacturing),https://w3id.org/oc/meta/id/061902201099,https://w3id.org/oc/meta/ar/061909583849,https://w3id.org/oc/meta/re/061901798146,https://w3id.org/oc/meta/br/061902185172,http://purl.org/spar/fabio/JournalArticle
b3,10.1016/j.ejor.2016.08.041,2017-04,A Generalized Classification Scheme For Crane Scheduling With Interference,https://w3id.org/oc/meta/id/06570646220,https://w3id.org/oc/meta/ar/06220751318,https://w3id.org/oc/meta/re/06220130032,https://w3id.org/oc/meta/br/06703333,http://purl.org/spar/fabio/JournalArticle
b4,10.1016/j.ejor.2009.05.031,2010-05,A Survey Of Berth Allocation And Quay Crane Scheduling Problems In Container Terminals,https://w3id.org/oc/meta/id/06260290820,https://w3id.org/oc/meta/ar/06260759708,https://w3id.org/oc/meta/re/06260131243,https://w3id.org/oc/meta/br/06260240033,http://purl.org/spar/fabio/JournalArticle
b5,10.1016/j.ejor.2014.12.030,2015-08,A Follow-Up Survey Of Berth Allocation And Quay Crane Scheduling Problems In Container Terminals,https://w3id.org/oc/meta/id/06230297274,https://w3id.org/oc/meta/ar/06230748567,https://w3id.org/oc/meta/re/06230129623,https://w3id.org/oc/meta/br/06230229425,http://purl.org/spar/fabio/JournalArticle
b6,10.1002/jos.120,2002,Complexity Results For Parallel Machine Problems With A Single Server,https://w3id.org/oc/meta/id/06840391728,https://w3id.org/oc/meta/ar/0621013083050,https://w3id.org/oc/meta/re/062102369512,https://w3id.org/oc/meta/br/062103121385,http://purl.org/spar/fabio/JournalArticle
b7,10.1016/j.ejor.2004.04.010,2005-09,Complexity Results For Flow-Shop Problems With A Single Server,https://w3id.org/oc/meta/id/0630293119,https://w3id.org/oc/meta/ar/0630760811,https://w3id.org/oc/meta/re/0630131650,https://w3id.org/oc/meta/br/0630222371,http://purl.org/spar/fabio/JournalArticle
b8,10.1137/s0036144596297514,1998-01,Well-Solvable Special Cases Of The Traveling Salesman Problem: A Survey,https://w3id.org/oc/meta/id/061305553990,https://w3id.org/oc/meta/ar/0613012715795,https://w3id.org/oc/meta/re/061302327372,https://w3id.org/oc/meta/br/0624058355,http://purl.org/spar/fabio/JournalArticle
