reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b0,10.1002/bies.201400144,2014-10-18,The Shades Of Gray Of The Chromatin Fiber,https://w3id.org/oc/meta/id/06704158300,https://w3id.org/oc/meta/ar/062409786057,https://w3id.org/oc/meta/re/062401818922,https://w3id.org/oc/meta/br/062402203444,http://purl.org/spar/fabio/JournalArticle
b1,10.1002/iub.1568,2016-10-05,Higher-order Structure Of The 30-Nm Chromatin Fiber Revealed By cryo-EM,https://w3id.org/oc/meta/id/06604603788,https://w3id.org/oc/meta/ar/062306509895,https://w3id.org/oc/meta/re/062301227834,https://w3id.org/oc/meta/br/062301507643,http://purl.org/spar/fabio/JournalArticle
b2,10.1016/s0006-3495(86)83637-2,,Chromatin Fibers Are Left-Handed Double Helices With Diameter And Mass Per Unit Length That Depend On Linker Length.,https://w3id.org/oc/meta/id/06503746230,https://w3id.org/oc/meta/ar/062601186543,https://w3id.org/oc/meta/re/06260203634,https://w3id.org/oc/meta/br/061505620,http://purl.org/spar/fabio/JournalArticle
b3,10.1002/1873-3468.12128,2016-03-30,A Metastable Structure For The Compact 30‐Nm Chromatin Fibre,https://w3id.org/oc/meta/id/06303816931,https://w3id.org/oc/meta/ar/061805780268,https://w3id.org/oc/meta/re/061801107655,https://w3id.org/oc/meta/br/061801356993,http://purl.org/spar/fabio/JournalArticle
b4,10.1073/pnas.73.6.1897,1976-06,Solenoidal Model For Superstructure In Chromatin.,https://w3id.org/oc/meta/id/06930736953,https://w3id.org/oc/meta/ar/0622012617032,https://w3id.org/oc/meta/re/062202314192,https://w3id.org/oc/meta/br/0621062016,http://purl.org/spar/fabio/JournalArticle
b5,10.1016/0092-8674(85)90025-x,1985-11,Structure Of The 3000Å Chromatin Filament: X-ray Diffraction From Oriented Samples,https://w3id.org/oc/meta/id/06704046484,https://w3id.org/oc/meta/ar/062302830514,https://w3id.org/oc/meta/re/06230497993,https://w3id.org/oc/meta/br/0611013765,http://purl.org/spar/fabio/JournalArticle
b6,10.1002/j.1460-2075.1985.tb04064.x,1985-12,Higher-order Structure Of Long Repeat Chromatin.,https://w3id.org/oc/meta/id/06804157858,https://w3id.org/oc/meta/ar/06609754310,https://w3id.org/oc/meta/re/06601679668,https://w3id.org/oc/meta/br/0626049343,http://purl.org/spar/fabio/JournalArticle
b7,10.1016/0022-2836(86)90012-4,1986,Physicochemical Studies Of The Folding Of The 100 A Nucleosome Filament Into The 300 A Filament. Cation Dependence.,https://w3id.org/oc/meta/id/061203602552,https://w3id.org/oc/meta/ar/0612014561708,https://w3id.org/oc/meta/re/06180153517,https://w3id.org/oc/meta/br/061905469,http://purl.org/spar/fabio/JournalArticle
b8,10.1021/bi00359a052,1986-06-03,Higher-order Structure Of Chromatin: Evidence From Photochemically Detected Linear Dichroism,https://w3id.org/oc/meta/id/0680593365,https://w3id.org/oc/meta/ar/06802124748,https://w3id.org/oc/meta/re/0680378870,https://w3id.org/oc/meta/br/068010266,http://purl.org/spar/fabio/JournalArticle
b9,10.1038/nature03686,2005-07,X-ray Structure Of A Tetranucleosome And Its Implications For The Chromatin Fibre,https://w3id.org/oc/meta/id/062105273432,https://w3id.org/oc/meta/ar/061601293595,https://w3id.org/oc/meta/re/06160227705,https://w3id.org/oc/meta/br/06160354218,http://purl.org/spar/fabio/JournalArticle
b10,10.1073/pnas.1108268108,2011-10-03,Evidence For Short-Range Helical Order In The 30-Nm Chromatin Fibers Of Erythrocyte Nuclei,https://w3id.org/oc/meta/id/06902917305,https://w3id.org/oc/meta/ar/069012628887,https://w3id.org/oc/meta/re/06902321757,https://w3id.org/oc/meta/br/06903078238,http://purl.org/spar/fabio/JournalArticle
