reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
b0,10.1016/0143-8166(89)90062-6,1989-01,Electronic Speckle Pattern Interferometry (ESPI),https://w3id.org/oc/meta/id/0690889803,https://w3id.org/oc/meta/ar/06903514826,https://w3id.org/oc/meta/re/0690641093,https://w3id.org/oc/meta/br/0619020904,http://purl.org/spar/fabio/JournalArticle
b2,10.1364/oe.26.000531,2018-01-05,Evaluation Of Thermal Expansion Coefficient Of Carbon Fiber Reinforced Composites Using Electronic Speckle Interferometry,https://w3id.org/oc/meta/id/06670193348,https://w3id.org/oc/meta/ar/063014697236,https://w3id.org/oc/meta/re/06302534154,https://w3id.org/oc/meta/br/06303551029,http://purl.org/spar/fabio/JournalArticle
b3,10.1364/oe.26.008744,2018-03-26,Temporal Electronic Speckle Pattern Interferometry For Real-Time In-Plane Rotation Analysis,https://w3id.org/oc/meta/id/061405555181,https://w3id.org/oc/meta/ar/062014499335,https://w3id.org/oc/meta/re/06202543335,https://w3id.org/oc/meta/br/06203551636,http://purl.org/spar/fabio/JournalArticle
b4,10.1016/j.optlastec.2018.05.019,2018-11,Quantification Of Nanoscale Deformations Using Electronic Speckle Pattern Interferometer,https://w3id.org/oc/meta/id/0662023127,https://w3id.org/oc/meta/ar/062407059963,https://w3id.org/oc/meta/re/062401317686,https://w3id.org/oc/meta/br/062401594018,http://purl.org/spar/fabio/JournalArticle
b5,10.1016/j.optlaseng.2016.02.008,2016-12,Laser Speckle Based Digital Optical Methods In Structural Mechanics: A Review,https://w3id.org/oc/meta/id/0670876752,https://w3id.org/oc/meta/ar/06703415363,https://w3id.org/oc/meta/re/0670632010,https://w3id.org/oc/meta/br/0670825856,http://purl.org/spar/fabio/JournalArticle
b6,10.1364/ao.44.003945,2005-07-01,Depth-resolved Whole-Field Displacement Measurement By Wavelength-Scanning Electronic Speckle Pattern Interferometry,https://w3id.org/oc/meta/id/0696075773,https://w3id.org/oc/meta/ar/0650733328,https://w3id.org/oc/meta/re/0650126506,https://w3id.org/oc/meta/br/062303796022,http://purl.org/spar/fabio/JournalArticle
b7,10.1016/s0143-8166(02)00085-4,2003-11,Speckle Interferometry For Measurement Of Continuous Deformations,https://w3id.org/oc/meta/id/0690889689,https://w3id.org/oc/meta/ar/06903514420,https://w3id.org/oc/meta/re/0690640979,https://w3id.org/oc/meta/br/0690838334,http://purl.org/spar/fabio/JournalArticle
b8,10.1117/1.oe.55.5.054101,2016-05-05,Measurement Of Strain Distribution In Cortical Bone Around Miniscrew Implants Used For Orthodontic Anchorage Using Digital Speckle Pattern Interferometry,https://w3id.org/oc/meta/id/06490939158,https://w3id.org/oc/meta/ar/061032855,https://w3id.org/oc/meta/re/06106484,https://w3id.org/oc/meta/br/061074016,http://purl.org/spar/fabio/JournalArticle
b9,10.1007/s11340-015-0120-3,2015-12-29,Residual Stress Analysis Of Ceramic Coating By Laser Ablation And Digital Holography,https://w3id.org/oc/meta/id/06820507703,https://w3id.org/oc/meta/ar/06105158763,https://w3id.org/oc/meta/re/0610972768,https://w3id.org/oc/meta/br/0625023998,http://purl.org/spar/fabio/JournalArticle
