reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b2,N/A,Multiple Regression: Testing And Interpreting Interactions.,50,10.2307/2583960,https://w3id.org/oc/meta/br/062302170298,author_title
b3,Assessment and development of executive function (EF) during childhood,Assessment And Development Of Executive Function (EF) During Childhood,70,10.1076/chin.8.2.71.8724,https://w3id.org/oc/meta/br/0629014929,year_volume_page
b5,A comparison of bifactor and second‐order models of quality of life,A Comparison Of Bifactor And Second-Order Models Of Quality Of Life,65,10.1207/s15327906mbr4102_5,https://w3id.org/oc/meta/br/06701771879,year_volume_page
b6,Personality development from childhood to adolescence: A longitudinal study of ego‐control and ego‐resiliency in Sweden,Personality Development From Childhood To Adolescence: A Longitudinal Study Of Ego-Control And Ego-Resiliency In Sweden,65,10.1177/0165025406072795,https://w3id.org/oc/meta/br/06230467653,year_volume_page
b7,Domains and facets: Hierarchical personality assessment using the revised NEO personality inventory,Domains And Facets: Hierarchical Personality Assessment Using The Revised NEO Personality Inventory,70,10.1207/s15327752jpa6401_2,https://w3id.org/oc/meta/br/06130907873,year_volume_page
b8,Relations of young children’s agreeableness and resiliency to effortful control and impulsivity,Relations Of Young Children's Agreeableness And Resiliency To Effortful Control And Impulsivity,70,10.1111/j.1467-9507.2004.000263.x,https://w3id.org/oc/meta/br/06240119519,year_volume_page
b9,"Effortful control, social competence, and adjustment problems in children at risk for psychopathology","Effortful Control, Social Competence, And Adjustment Problems In Children At Risk For Psychopathology",70,10.1080/15374410701448513,https://w3id.org/oc/meta/br/06110779064,year_volume_page
b10,The relations of regulation and emotionality to children’s externalizing and internalizing problem behavior,The Relations Of Regulation And Emotionality To Children's Externalizing And Internalizing Problem Behavior,70,10.1111/1467-8624.00337,https://w3id.org/oc/meta/br/0670140967,year_volume_page
b11,Are effortful and reactive control unique constructs in young children?,Are Effortful And Reactive Control Unique Constructs In Young Children?,70,10.1037/a0031745,https://w3id.org/oc/meta/br/0680857324,year_volume_page
b12,The relations of regulation and emotionality to problem behavior in elementary school children,The Relations Of Regulation And Emotionality To Problem Behavior In Elementary School Children,70,10.1017/s095457940000701x,https://w3id.org/oc/meta/br/0637069502,year_volume_page
