reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b1,Hype: an algorithm for fast hypervolume-based many-objective optimization,HypE: An Algorithm For Fast Hypervolume-Based Many-Objective Optimization,70,10.1162/evco_a_00009,https://w3id.org/oc/meta/br/061101483807,year_volume_page
b2,SMS-EMOA: multiobjective selection based on dominated hypervolume,SMS-EMOA: Multiobjective Selection Based On Dominated Hypervolume,70,10.1016/j.ejor.2006.08.008,https://w3id.org/oc/meta/br/0620220539,author_title
b3,F-race and iterated f-race: an overview,F-Race And Iterated F-Race: An Overview,70,10.1007/978-3-642-02538-9_13,https://w3id.org/oc/meta/br/062303085258,year_author_page
b4,Selecting a selection procedure,Selecting A Selection Procedure,70,10.1287/mnsc.1070.0721,https://w3id.org/oc/meta/br/06901992874,year_volume_page
b7,A new myopic sequential sampling algorithm for multi-objective problems,A New Myopic Sequential Sampling Algorithm For Multi-Objective Problems,70,10.1109/wsc.2015.7408518,https://w3id.org/oc/meta/br/06602911962,author_title
b9,A multiple attribute utility theory approach to ranking and selection,A Multiple Attribute Utility Theory Approach To Ranking And Selection,70,10.1287/mnsc.47.6.800.9812,https://w3id.org/oc/meta/br/061101983031,year_volume_page
b10,Simulation optimization: a tutorial overview and recent developments in gradient-based methods,Simulation Optimization: A Tutorial Overview And Recent Developments In Gradient-Based Methods,70,10.1109/wsc.2014.7019875,https://w3id.org/oc/meta/br/06202960241,author_title
b11,A lower bound for the correct subset-selection probability and its application to discreteevent system simulations,A Lower Bound For The Correct Subset-Selection Probability And Its Application To Discrete-Event System Simulations,70,10.1109/9.533692,https://w3id.org/oc/meta/br/062301677397,year_volume_page
b13,New two-stage and sequential procedures for selecting the best simulated system,New Two-Stage And Sequential Procedures For Selecting The Best Simulated System,70,10.1287/opre.49.5.732.10615,https://w3id.org/oc/meta/br/06220747041,year_volume_page
b14,Selection procedures with frequentist expected opportunity cost bounds,Selection Procedures With Frequentist Expected Opportunity Cost Bounds,70,10.1287/opre.1040.0187,https://w3id.org/oc/meta/br/06210748759,year_volume_page
b15,Sequential sampling to myopically maximize the expected value of information,Sequential Sampling To Myopically Maximize The Expected Value Of Information,70,10.1287/ijoc.1090.0327,https://w3id.org/oc/meta/br/0680834618,year_volume_page
b17,Score allocations for bi-objective ranking and selection,SCORE Allocations For Bi-objective Ranking And Selection,70,10.1145/3158666,https://w3id.org/oc/meta/br/0690695430,author_title
b18,Multi-objective simulation optimization on finite sets: optimal allocation via scalarization,Multi-objective Simulation Optimization On Finite Sets: Optimal Allocation Via Scalarization,70,10.1109/wsc.2015.7408520,https://w3id.org/oc/meta/br/06602911876,author_title
b19,A fully sequential elimination procedure for indifference-zone ranking and selection with tight bounds on probability of correct selection,A Fully Sequential Elimination Procedure For Indifference-Zone Ranking And Selection With Tight Bounds On Probability Of Correct Selection,70,10.1287/opre.2014.1282,https://w3id.org/oc/meta/br/06150754007,year_volume_page
b20,A knowledge-gradient policy for sequential information collection,A Knowledge-Gradient Policy For Sequential Information Collection,70,10.1137/070693424,https://w3id.org/oc/meta/br/061201560556,year_volume_page
b21,Guessing preferences: A new approach to multi-attribute ranking and selection,Guessing Preferences: A New Approach To Multi-Attribute Ranking And Selection,70,10.1109/wsc.2011.6148119,https://w3id.org/oc/meta/br/061603004901,author_title
b22,Simulation allocation for determining the best design in the presence of correlated sampling,Simulation Allocation For Determining The Best Design In The Presence Of Correlated Sampling,70,10.1287/ijoc.1050.0141,https://w3id.org/oc/meta/br/06110828076,year_volume_page
b23,Some topics for simulation optimization,Some Topics For Simulation Optimization,70,10.1109/wsc.2008.4736053,https://w3id.org/oc/meta/br/062603251047,author_title
b24,N/A,Multi-Armed Bandit Allocation Indices,50,10.2307/2582928,https://w3id.org/oc/meta/br/062402165284,author_title
b25,The opportunity cost and ocba selection procedures in ordinal optimization for a fixed number of alternative systems,Opportunity Cost And OCBA Selection Procedures In Ordinal Optimization For A Fixed Number Of Alternative Systems,70,10.1109/tsmcc.2007.900656,https://w3id.org/oc/meta/br/061401238813,year_volume_page
b26,Optimal sampling laws for bi-objective simulation optimization on finite sets,Optimal Sampling Laws For Bi-Objective Simulation Optimization On Finite Sets,70,10.1109/wsc.2015.7408532,https://w3id.org/oc/meta/br/06702893853,author_title
b27,Optimal sampling laws for stochastically constrained simulation optimization on finite sets,Optimal Sampling Laws For Stochastically Constrained Simulation Optimization On Finite Sets,70,10.1287/ijoc.1120.0519,https://w3id.org/oc/meta/br/0680834442,year_volume_page
b28,An introduction to multiobjective simulation optimization,An Introduction To Multiobjective Simulation Optimization,70,10.1145/3299872,https://w3id.org/oc/meta/br/0690695397,author_title
b29,N/A,Decisions With Multiple Objectives: Preferences And Value Trade-Offs,50,10.1109/tsmc.1979.4310245,https://w3id.org/oc/meta/br/062103313459,author_title
b30,Chapter 17 Selecting the best system,Chapter 17 Selecting The Best System,70,10.1016/s0927-0507(06)13017-0,https://w3id.org/oc/meta/br/062103271926,year_author_page
