reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b34,Abrupt cold events in the North Atlantic Ocean in a transient Holocene simulation,Abrupt Cold Events In The North Atlantic Ocean In A Transient Holocene Simulation,70,10.5194/cp-14-1165-2018,https://w3id.org/oc/meta/br/062101713506,year_author_page
b35,High variability of Greenland surface temperature over the past 4000 years estimated from trapped air in an ice core,High Variability Of Greenland Surface Temperature Over The Past 4000 Years Estimated From Trapped Air In An Ice Core,50,10.1029/2011gl049444,https://w3id.org/oc/meta/br/062602837548,author_title
b36,Probability density functions as botanical-climatological transfer functions for climate reconstruction,Probability Density Functions As Botanical-Climatological Transfer Functions For Climate Reconstruction,70,10.1006/qres.2002.2380,https://w3id.org/oc/meta/br/0630270394,year_volume_page
b37,Climate and the Late Bronze collapse: New evidence from the southern Levant,Climate And The Late Bronze Collapse: New Evidence From The Southern Levant,70,10.1179/033443513x13753505864205,https://w3id.org/oc/meta/br/062401656480,year_volume_page
b38,Holocene climate variability in the Levant from the Dead Sea pollen record,Holocene Climate Variability In The Levant From The Dead Sea Pollen Record,70,10.1016/j.quascirev.2012.06.012,https://w3id.org/oc/meta/br/06230731497,year_author_page
b39,Paleoclimatic reconstruction using mutual climatic range on terrestrial mollusks,Paleoclimatic Reconstruction Using Mutual Climatic Range On Terrestrial Mollusks,70,10.1006/qres.2001.2286,https://w3id.org/oc/meta/br/0630270681,year_volume_page
b40,Ocean-atmosphere climate shift during the mid-to-late Holocene transition,Ocean-atmosphere Climate Shift During The Mid-To-Late Holocene Transition,70,10.7916/d82v2d6p,https://w3id.org/oc/meta/br/061701570598,year_author_page
b41,The coexistence approach—A method for quantitative reconstructions of Tertiary terrestrial palaeoclimate data using plant fossils,The Coexistence Approach — A Method For Quantitative Reconstructions Of Tertiary Terrestrial Palaeoclimate Data Using Plant Fossils,70,10.1016/s0031-0182(96)00154-x,https://w3id.org/oc/meta/br/06150110623,year_volume_page
b42,Climate change as a topic in the classical Greek and Roman literature,Climatic Change As A Topic In The Classical Greek And Roman Literature,65,10.1007/bf00139058,https://w3id.org/oc/meta/br/0620462253,year_volume_page
b43,Climatic change and the eleventh-tenth-century eclipse of Assyria and Babylonia,Climatic Change And The Eleventh-Tenth-Century Eclipse Of Assyria And Babylonia,70,10.1086/373244,https://w3id.org/oc/meta/br/061701370969,year_volume_page
b45,Reconstructing palaeotemperatures for the Early and Middle Pleistocene using the mutual climatic range method based on plant fossils,Reconstructing Palaeotemperatures For The Early And Middle Pleistocene Using The Mutual Climatic Range Method Based On Plant Fossils,70,10.1016/s0277-3791(00)00089-5,https://w3id.org/oc/meta/br/06180728815,year_volume_page
b47,"Holocene vegetation history of the southern Levant based on a pollen record from Lake Kinneret (Sea of Galilee), Israel","Holocene Vegetation History Of The Southern Levant Based On A Pollen Record From Lake Kinneret (Sea Of Galilee), Israel",65,10.1007/s00334-017-0658-3,https://w3id.org/oc/meta/br/06120188838,year_volume_page
b49,"Mid- to late-Holocene coastal vegetation patterns in Northern Levant (Tell Sukas, Syria): Olive tree cultivation history and climatic change","Mid- To late-Holocene Coastal Vegetation Patterns In Northern Levant (Tell Sukas, Syria): Olive Tree Cultivation History And Climatic Change",70,10.1177/0959683615622555,https://w3id.org/oc/meta/br/06170551886,year_volume_page
b50,Holocene thinning of the Greenland ice sheet,Holocene Thinning Of The Greenland Ice Sheet,70,10.1038/nature08355,https://w3id.org/oc/meta/br/06260366578,year_volume_page
b51,Resilience and persistence of ancient societies in the face of climate change: A case study from Late Bronze Age Peloponnese,Resilience And Persistence Of Ancient Societies In The Face Of Climate Change: A Case Study From Late Bronze Age Peloponnese,70,10.1080/00438243.2018.1515035,https://w3id.org/oc/meta/br/06601825498,year_volume_page
b52,The decline of Late Bronze Age civilization as a possible response to climatic change,The Decline Of Late Bronze Age Civilization As A Possible Response To Climatic Change,70,10.1007/bf02423389,https://w3id.org/oc/meta/br/0610469015,year_volume_page
b53,"Global megadrought, societal collapse and resilience at 4.2–3.9 ka BP across the Mediterranean and west Asia","Global Megadrought, Societal Collapse And Resilience At 4.2-3.9 Ka BP Across The Mediterranean And West Asia",70,10.22498/pages.24.2.62,https://w3id.org/oc/meta/br/06150745780,year_volume_page
b54,The genesis and collapse of 3rd millennium north Mesopotamian civilization,The Genesis And Collapse Of Third Millennium North Mesopotamian Civilization,65,10.1126/science.261.5124.995,https://w3id.org/oc/meta/br/0620488538,year_volume_page
b56,N/A,The City Of Ugarit At Tell Ras Shamra,70,10.1515/9781575065144,https://w3id.org/oc/meta/br/061701384741,author_title
