reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b0,A common framework for identifying linkage rules across different types of interactions,A Common Framework For Identifying Linkage Rules Across Different Types Of Interactions,70,10.1111/1365-2435.12666,https://w3id.org/oc/meta/br/0639047902,year_volume_page
b1,Evolution of feeding behavior in insect herbivores,Evolution Of Feeding Behavior In Insect Herbivores,70,10.2307/1313226,https://w3id.org/oc/meta/br/06701781353,year_volume_page
b2,On the development of a functional trait approach for studying terrestrial arthropods,On The Development Of A Predictive Functional Trait Approach For Studying Terrestrial Arthropods,70,10.1111/1365-2656.12834,https://w3id.org/oc/meta/br/06240852074,year_volume_page
b3,Traitmatching and phylogeny as predictors of predator-prey interactions involving ground beetles,Trait Matching And Phylogeny As Predictors Of Predator–Prey Interactions Involving Ground Beetles,60,10.1111/1365-2435.12943,https://w3id.org/oc/meta/br/0639047639,year_volume_page
b4,Toward a metabolic theory of ecology,Toward A Metabolic Theory Of Ecology,70,10.1890/03-9000,https://w3id.org/oc/meta/br/062301566736,year_volume_page
b5,Top-down consumptive and traitmediated control do affect soil food webs: it's time for a new model,Top-down Consumptive And Trait-Mediated Control Do Affect Soil Food Webs: It’s Time For A New Model,65,10.1016/j.soilbio.2016.06.033,https://w3id.org/oc/meta/br/06160789497,year_author_page
b6,"Influence of millipedes on litter decomposition, N mineralization, and microbial communities in a coastal forest in British Columbia, Canada","Influence Of Millipedes On Litter Decomposition, N Mineralization, And Microbial Communities In A Coastal Forest In British Columbia, Canada",70,10.1139/x00-014,https://w3id.org/oc/meta/br/06202872121,year_volume_page
b7,A theory for species co-occurrence in interaction networks,A Theory For Species Co-Occurrence In Interaction Networks,65,10.1007/s12080-015-0281-9,https://w3id.org/oc/meta/br/061702175985,year_volume_page
b8,The role of litter-feeding macroarthropods in decomposition processes: a reappraisal of common views,The Role Of Litter-Feeding Macroarthropods In Decomposition Processes: A Reappraisal Of Common Views,70,10.1016/j.soilbio.2014.05.009,https://w3id.org/oc/meta/br/06170791134,year_author_page
b9,"The ecology of saprophagous macroarthropods (millipedes, woodlice) in the context of global change","The Ecology Of Saprophagous Macroarthropods (Millipedes, Woodlice) In The Context Of Global Change",70,10.1111/j.1469-185x.2010.00138.x,https://w3id.org/oc/meta/br/06101657668,author_title
b10,Functional relationships beyond species richness patterns: trait matching in plant-bird mutualisms across scales,Functional Relationships Beyond Species Richness Patterns: Trait Matching In Plant-Bird Mutualisms Across Scales,70,10.1111/geb.12193,https://w3id.org/oc/meta/br/061803138657,year_volume_page
b11,Herbivore effect traits and their impact on plant community biomass: an experimental test using grasshoppers,Data From: Herbivore Effect Traits And Their Impact On Plant Community Biomass: An Experimental Test Using Grasshoppers,70,10.5061/dryad.5q33h,https://w3id.org/oc/meta/br/060274644,author_title
b14,"Feeding mechanisms, and their variation in form, of some adult ground-beetles (Coleoptera: Caraboidea)","Feeding Mechanisms, And Their Variation In Form, Of Some Adult Ground‐Beetles (Coleoptera: Caraboidea)",65,10.1111/j.1469-7998.1985.tb05640.x,https://w3id.org/oc/meta/br/06110768706,year_volume_page
b15,Horizontal and vertical distribution of soil macroarthropods along a spatio-temporal moisture gradient in subtropical central Florida,Horizontal And Vertical Distribution Of Soil Macroarthropods Along A Spatio-Temporal Moisture Gradient In Subtropical Central Florida,70,10.1603/0046-225x-33.5.1282,https://w3id.org/oc/meta/br/06140235491,year_volume_page
b16,Trait matching of flower visitors and crops predicts fruit set better than trait diversity,EDITOR'S CHOICE: REVIEW: Trait Matching Of Flower Visitors And Crops Predicts Fruit Set Better Than Trait Diversity,70,10.1111/1365-2664.12530,https://w3id.org/oc/meta/br/0638057368,year_volume_page
b18,Inferring food web structure from predator-prey body size relationships,Inferring Food Web Structure From Predator-Prey Body Size Relationships,70,10.1111/2041-210x.12103,https://w3id.org/oc/meta/br/06701311281,year_volume_page
b20,Optimizing size thresholds in a plant-pollinator interaction web: towards a mechanistic understanding of ecological networks,Optimizing Size Thresholds In A Plant–Pollinator Interaction Web: Towards A Mechanistic Understanding Of Ecological Networks,70,10.1007/s00442-012-2290-3,https://w3id.org/oc/meta/br/0670748591,year_volume_page
b21,Herbivory mediated by coupling between biomechanical traits of plants and grasshoppers,Herbivory Mediated By Coupling Between Biomechanical Traits Of Plants And Grasshoppers,70,10.1111/1365-2435.12058,https://w3id.org/oc/meta/br/0641046780,year_volume_page
b23,Assembly and response rules: two goals for predictive community ecology,Assembly And Response Rules: Two Goals For Predictive Community Ecology,70,10.2307/3235676,https://w3id.org/oc/meta/br/06260919502,year_volume_page
b24,"Morphology of the mandibles in the millipedes (Diplopoda, Arthropoda)","Morphology Of The Mandibles In The Millipedes (Diplopoda, Arthropoda)",70,10.1111/j.1463-6409.1990.tb00255.x,https://w3id.org/oc/meta/br/06140690875,year_volume_page
b25,Species traits as drivers of food web structure,Species Traits As Drivers Of Food Web Structure,65,10.1111/oik.04712,https://w3id.org/oc/meta/br/06190752626,year_volume_page
b26,A novel framework for linking functional diversity of plants with other trophic levels for the quantification of ecosystem services,A Novel Framework For Linking Functional Diversity Of Plants With Other Trophic Levels For The Quantification Of Ecosystem Services,70,10.1111/jvs.12083,https://w3id.org/oc/meta/br/06180898045,year_volume_page
b27,Trait-matching and mass effect determine the functional response of herbivore communities to land use intensification,Data From: Trait-matching And Mass Effect Determine The Functional Response Of Herbivore Communities To Land Use Intensification,70,10.5061/dryad.ns143,https://w3id.org/oc/meta/br/060294250,author_title
b28,Ecologically meaningful transformations for ordination of species data,Ecologically Meaningful Transformations For Ordination Of Species Data,70,10.1007/s004420100716,https://w3id.org/oc/meta/br/06170754096,year_volume_page
