reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b1,The extreme male brain theory of autism,The Extreme Male Brain Theory Of Autism,70,10.1016/s1364-6613(02)01904-6,https://w3id.org/oc/meta/br/06180216137,year_volume_page
b2,"The hyper-systemizing, assortative mating theory of autism","The Hyper-Systemizing, Assortative Mating Theory Of Autism",70,10.1016/j.pnpbp.2006.01.010,https://w3id.org/oc/meta/br/06190205871,year_volume_page
b3,Autism: The Empathizing-Systemizing (E-S) Theory,Autism: The Empathizing-Systemizing (E-S) Theory,70,10.1111/j.1749-6632.2009.04467.x,https://w3id.org/oc/meta/br/06503103515,year_volume_page
b4,"Empathizing, systemizing, and the extreme male brain theory of autism","Empathizing, Systemizing, And The Extreme Male Brain Theory Of Autism",70,10.1016/b978-0-444-53630-3.00011-7,https://w3id.org/oc/meta/br/062603185108,year_author_page
b5,Elevated fetal steroidogenic activity in autism,Elevated Fetal Steroidogenic Activity In Autism,65,10.1038/mp.2014.48,https://w3id.org/oc/meta/br/06120824181,year_volume_page
b6,"The systemizing quotient: an investigation of adults with Asperger syndrome or high–functioning autism, and normal sex differences","The Systemizing Quotient: An Investigation Of Adults With Asperger Syndrome Or High–Functioning Autism, And Normal Sex Differences",70,10.1098/rstb.2002.1206,https://w3id.org/oc/meta/br/061303011109,year_volume_page
b7,"The Empathy Quotient: An Investigation of Adults with Asperger Syndrome or High Functioning Autism, and Normal Sex Differences","The Empathy Quotient: An Investigation Of Adults With Asperger Syndrome Or High Functioning Autism, And Normal Sex Differences",70,10.1023/b:jadd.0000022607.19833.00,https://w3id.org/oc/meta/br/06150588682,year_volume_page
b9,The Broad Autism (Endo)Phenotype: Neurostructural and Neurofunctional Correlates in Parents of Individuals with Autism Spectrum Disorders,The Broad Autism (Endo)Phenotype: Neurostructural And Neurofunctional Correlates In Parents Of Individuals With Autism Spectrum Disorders,70,10.3389/fnins.2016.00346,https://w3id.org/oc/meta/br/06601718511,author_title
b10,"Autism risk factors: genes, environment, and gene-environment interactions","Autism Risk Factors: Genes, Environment, And Gene-Environment Interactions",70,10.31887/dcns.2012.14.3/pchaste,https://w3id.org/oc/meta/br/061601512079,year_volume_page
b11,The endophenotype concept in psychiatric genetics,The Endophenotype Concept In Psychiatric Genetics,65,10.1017/s0033291706008750,https://w3id.org/oc/meta/br/06501325505,year_volume_page
b12,Network-specific sex differentiation of intrinsic brain function in males with autism,Network-specific Sex Differentiation Of Intrinsic Brain Function In Males With Autism,70,10.1186/s13229-018-0192-x,https://w3id.org/oc/meta/br/06220710439,author_title
b13,The genetics of autistic disorders and its clinical relevance: a review of the literature,The Genetics Of Autistic Disorders And Its Clinical Relevance: A Review Of The Literature,65,10.1038/sj.mp.4001896,https://w3id.org/oc/meta/br/06130828167,year_volume_page
b14,The Broader Autism Phenotype and Its Implications on the Etiology and Treatment of Autism Spectrum Disorders,The Broader Autism Phenotype And Its Implications On The Etiology And Treatment Of Autism Spectrum Disorders,70,10.1155/2011/545901,https://w3id.org/oc/meta/br/061401129980,author_title
b16,The Endophenotype Concept in Psychiatry: Etymology and Strategic Intentions,The Endophenotype Concept In Psychiatry: Etymology And Strategic Intentions,70,10.1176/appi.ajp.160.4.636,https://w3id.org/oc/meta/br/06702557202,year_volume_page
