reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b1,Efficiently mining long patterns from databases,Efficiently Mining Long Patterns From Databases,70,10.1145/276305.276313,https://w3id.org/oc/meta/br/06240889538,year_author_page
b2,Mining frequent patterns without candidate generation,Mining Frequent Patterns Without Candidate Generation,70,10.1145/335191.335372,https://w3id.org/oc/meta/br/06240889325,year_author_page
b3,A frequent itemset mining algorithm based on the principle of inclusion–exclusion and transaction mapping,A Frequent Itemset Mining Algorithm Based On The Principle Of Inclusion–Exclusion And Transaction Mapping,70,10.1016/j.ins.2014.02.060,https://w3id.org/oc/meta/br/061802106855,year_author_page
b7,Efficient single-pass frequent pattern mining using a prefix-tree,Efficient Single-Pass Frequent Pattern Mining Using A Prefix-Tree,70,10.1016/j.ins.2008.10.027,https://w3id.org/oc/meta/br/062102103757,year_volume_page
b8,Mining frequent patterns from microarray data,Mining Frequent Patterns From Microarray Data,70,10.1109/hibit.2011.6450819,https://w3id.org/oc/meta/br/06703357378,author_title
b9,Index-bittablefi: An improved algorithm for mining frequent itemsets,Index-BitTableFI: An Improved Algorithm For Mining Frequent Itemsets,70,10.1016/j.knosys.2008.03.011,https://w3id.org/oc/meta/br/062303121336,year_volume_page
b10,Frequent pattern mining on message passing multiprocessor systems,Frequent Pattern Mining On Message Passing Multiprocessor Systems,70,10.1023/b:dapd.0000031634.19130.bd,https://w3id.org/oc/meta/br/061101023920,year_volume_page
b11,A novel parallel algorithm for frequent pattern mining with privacy preserved in cloud computing environments,A Novel Parallel Algorithm For Frequent Pattern Mining With Privacy Preserved In Cloud Computing Environments,70,10.1504/ijahuc.2010.035533,https://w3id.org/oc/meta/br/06150857445,year_volume_page
b12,Parallel tid-based frequent pattern mining algorithm on a pc cluster and grid computing system,Parallel TID-based Frequent Pattern Mining Algorithm On A PC Cluster And Grid Computing System,70,10.1016/j.eswa.2009.07.072,https://w3id.org/oc/meta/br/06190660631,year_volume_page
b13,Balanced tidset-based parallel fp-tree algorithm for the frequent pattern mining on grid system,Balanced Tidset-based Parallel FP-tree Algorithm For The Frequent Pattern Mining On Grid System,70,10.1109/skg.2008.65,https://w3id.org/oc/meta/br/06803629686,author_title
b15,Parallel frequent itemset mining using systolic arrays,Parallel Frequent Itemset Mining Using Systolic Arrays,70,10.1016/j.knosys.2012.09.005,https://w3id.org/oc/meta/br/062303120666,year_author_page
b16,Efficient algorithms for frequent pattern mining in many-task computing environments,Efficient Algorithms For Frequent Pattern Mining In Many-Task Computing Environments,70,10.1016/j.knosys.2013.04.004,https://w3id.org/oc/meta/br/062303120520,year_author_page
b17,Parallel mining of frequent closed patterns: Harnessing modern computer architectures,Parallel Mining Of Frequent Closed Patterns: Harnessing Modern Computer Architectures,70,10.1109/icdm.2007.13,https://w3id.org/oc/meta/br/061603256439,author_title
b18,Adaptive parallel graph mining for cmp architectures,Adaptive Parallel Graph Mining For CMP Architectures,70,10.1109/icdm.2006.15,https://w3id.org/oc/meta/br/06903300700,author_title
b20,Pampa-hd: a parallel mapreduce-based frequent pattern miner for high-dimensional data,PaMPa-HD: A Parallel MapReduce-Based Frequent Pattern Miner For High-Dimensional Data,70,10.1109/icdmw.2015.18,https://w3id.org/oc/meta/br/061602515495,author_title
b21,Discovering closed frequent itemsets on multicore: Parallelizing computations and optimizing memory accesses,Discovering Closed Frequent Itemsets On Multicore: Parallelizing Computations And Optimizing Memory Accesses,70,10.1109/hpcs.2010.5547082,https://w3id.org/oc/meta/br/06403592739,author_title
b22,Fast and memory efficient mining of frequent closed itemsets,Fast And Memory Efficient Mining Of Frequent Closed Itemsets,70,10.1109/tkde.2006.10,https://w3id.org/oc/meta/br/0650579166,year_volume_page
b23,Discovering frequent closed itemsets for association rules,Discovering Frequent Closed Itemsets For Association Rules,70,10.1007/3-540-49257-7_25,https://w3id.org/oc/meta/br/06403529433,year_author_page
b29,Charm: An efficient algorithm for closed itemset mining,CHARM: An Efficient Algorithm For Closed Itemset Mining,70,10.1137/1.9781611972726.27,https://w3id.org/oc/meta/br/06902933757,author_title
b30,Efficient algorithms for mining closed itemsets and their lattice structure,Efficient Algorithms For Mining Closed Itemsets And Their Lattice Structure,70,10.1109/tkde.2005.60,https://w3id.org/oc/meta/br/0650579302,year_volume_page
b33,Top-down mining of frequent closed patterns from very high dimensional data,Top-down Mining Of Frequent Closed Patterns From Very High Dimensional Data,70,10.1016/j.ins.2008.11.033,https://w3id.org/oc/meta/br/062102103716,year_volume_page
b35,Top-down vertical itemset mining,Top-down Vertical Itemset Mining,70,10.1117/12.2179150,https://w3id.org/oc/meta/br/061702543139,author_title
b36,"Disclosed: An efficient depth-first, top-down algorithm for mining disjunctive closed itemsets in high-dimensional data","Disclosed: An Efficient Depth-First, Top-Down Algorithm For Mining Disjunctive Closed Itemsets In High-Dimensional Data",70,10.1016/j.ins.2014.04.044,https://w3id.org/oc/meta/br/061802106520,year_author_page
