reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b1,Deep mycotic infections in cats,Deep Mycotic Infections In Cats,70,10.5326/15473317-32-5-380,https://w3id.org/oc/meta/br/062201318789,year_volume_page
b2,Histoplasmosis in Dogs and Cats,Histoplasmosis In Dogs And Cats,70,10.1053/j.ctsap.2005.07.003,https://w3id.org/oc/meta/br/0650835758,year_volume_page
b3,Feline Histoplasmosis: A Retrospective Study of 22 Cases (1986-2009),Feline Histoplasmosis: A Retrospective Study Of 22 Cases (1986–2009),70,10.5326/jaaha-ms-5758,https://w3id.org/oc/meta/br/062201319442,year_volume_page
b4,Histoplasma capsulatum Osteomyelitis in the Cat,Histoplasma Capsulatum Osteomyelitis In The Cat,70,10.1111/j.1939-1676.1987.tb02008.x,https://w3id.org/oc/meta/br/06230594398,year_volume_page
b5,Antigen Concentrations as an Indicator of Clinical Remission and Disease Relapse in Cats with Histoplasmosis,Antigen Concentrations As An Indicator Of Clinical Remission And Disease Relapse In Cats With Histoplasmosis,70,10.1111/jvim.13962,https://w3id.org/oc/meta/br/06190593896,year_volume_page
b6,Candidate prognostic indicators in cats with histoplasmosis treated with antifungal therapy,Candidate Prognostic Indicators In Cats With Histoplasmosis Treated With Antifungal Therapy,65,10.1177/1098612x17746523,https://w3id.org/oc/meta/br/06501689579,year_volume_page
b10,Disseminated histoplasmosis with osseous lesions in a cat with feline lymphosarcoma,Disseminated Histoplasmosis With Osseous Lesions In A Cat With Feline Lymphosarcoma,70,10.1111/j.1740-8261.1986.tb00002.x,https://w3id.org/oc/meta/br/06302995857,year_volume_page
b12,Articular involvement in disseminated histoplasmosis in a kidney transplant patient taking azathioprine,Articular Involvement In Disseminated Histoplasmosis In A Kidney Transplant Patient Taking Azathioprine: Figure 1.,70,10.3899/jrheum.110776,https://w3id.org/oc/meta/br/0610631994,year_volume_page
b13,Articular presentation of disseminated histoplasmosis,Articular Presentation Of Disseminated Histoplasmosis,65,10.1007/s10067-006-0331-1,https://w3id.org/oc/meta/br/061401846073,year_volume_page
b14,Gonarthritis as only manifestation of chronic disseminated histoplasmosis,Gonarthritis As Only Manifestation Of Chronic Disseminated Histoplasmosis,70,10.1007/bf02030251,https://w3id.org/oc/meta/br/061601870646,year_volume_page
b15,Musculoskeletal histoplasmosis: a case report and review of the literature,Musculoskeletal Histoplasmosis,70,10.2106/00004623-200111000-00017,https://w3id.org/oc/meta/br/062502064113,year_volume_page
b16,Selected infectious agent,Selected Infectious Agents,50,10.1016/b978-0-323-53314-0.00003-1,https://w3id.org/oc/meta/br/06902318427,author_title
b17,Clinical evaluation of urine Histoplasma capsulatum antigen measurement in cats with suspected disseminated histoplasmosis,Clinical Evaluation Of Urine Histoplasma Capsulatum Antigen Measurement In Cats With Suspected Disseminated Histoplasmosis,70,10.1177/1098612x12450121,https://w3id.org/oc/meta/br/06601676458,year_volume_page
b18,Sensitivity and specificity of Histoplasma antigen detection by enzyme immunoassay,Sensitivity And Specificity Of Histoplasma Antigen Detection By Enzyme Immunoassay,70,10.5326/jaaha-ms-6202,https://w3id.org/oc/meta/br/062101317885,year_volume_page
