reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b3,Spring hunting changes the regional movements of migrating greater snow geese,Spring Hunting Changes The Regional Movements Of Migrating Greater Snow Geese,70,10.1046/j.1365-2664.2003.00812.x,https://w3id.org/oc/meta/br/0651055805,author_title
b6,Time series analysis reveals synchrony and asynchrony between conflict management effort and increasing large grazing bird populations in northern Europe,Time Series Analysis Reveals Synchrony And Asynchrony Between Conflict Management Effort And Increasing Large Grazing Bird Populations In Northern Europe,70,10.1111/conl.12450,https://w3id.org/oc/meta/br/063309520,author_title
b8,Why geese benefit from the transition from natural vegetation to agriculture,Why Geese Benefit From The Transition From Natural Vegetation To Agriculture,70,10.1007/s13280-016-0879-1,https://w3id.org/oc/meta/br/06201447536,author_title
b9,Agriculture and herbivorous waterfowl: a review of the scientific basis for improved management,Agriculture And Herbivorous Waterfowl: A Review Of The Scientific Basis For Improved Management,65,10.1111/brv.12258,https://w3id.org/oc/meta/br/062601660837,author_title
b11,"Interactions between land use, habitat use, and population increase in greater snow geese: What are the consequences for natural wetlands?","Interactions Between Land Use, Habitat Use, And Population Increase In Greater Snow Geese: What Are The Consequences For Natural Wetlands?",70,10.1111/j.1365-2486.2005.00944.x,https://w3id.org/oc/meta/br/0610730640,author_title
b13,Snow conditions as an estimator of the breeding output in high-Arctic pink-footed geese Anser brachyrhynchus,Snow Conditions As An Estimator Of The Breeding Output In high-Arctic Pink-Footed Geese Anser Brachyrhynchus,65,10.1007/s00300-013-1404-7,https://w3id.org/oc/meta/br/062602240089,author_title
b15,Landscape context and farm uptake limit effects of bird conservation in the Swedish Volunteer & Farmer Alliance,Landscape Context And Farm Uptake Limit Effects Of Bird Conservation In The Swedish Volunteer & Farmer Alliance,70,10.1111/1365-2664.13184,https://w3id.org/oc/meta/br/0638056714,author_title
b21,The changing environment of conservation conflict: Geese and farming in Scotland,Data From: The Changing Environment Of Conservation Conflict: Geese And Farming In Scotland,70,10.5061/dryad.pj59h,https://w3id.org/oc/meta/br/060295088,author_title
b24,Building partnerships with communities for biodiversity conservation: lessons from Asian mountains,Building Partnerships With Communities For Biodiversity Conservation: Lessons From Asian Mountains,70,10.1111/1365-2664.12918,https://w3id.org/oc/meta/br/0638056980,author_title
b26,Censuses of autumn staging and wintering goose populations in Sweden 1977/1978–2011/2012,Censuses Of Autumn Staging And Wintering Goose Populations In Sweden 1977/1978–2011/2012,70,10.34080/os.v23.22582,https://w3id.org/oc/meta/br/062301926125,author_title
b30,Mute swan grazing on winter crops: estimation of yield loss in oilseed rape and wheat,Mute Swan Grazing On Winter Crops: Estimation Of Yield Loss In Oilseed Rape And Wheat,70,10.1016/s0261-2194(01)00041-2,https://w3id.org/oc/meta/br/061702647706,author_title
b31,The Effect of Winter Grazing by Barnacle Geese on Grassland Yields on Islay,The Effect Of Winter Grazing By Barnacle Geese On Grassland Yields On Islay,70,10.2307/2404344,https://w3id.org/oc/meta/br/0643058045,author_title
b34,Understanding and managing conservation conflicts,Understanding And Managing Conservation Conflicts,70,10.1016/j.tree.2012.08.021,https://w3id.org/oc/meta/br/06130884718,author_title
b35,Approximate Bayesian Inference for Latent Gaussian models by using Integrated Nested Laplace Approximations,Approximate Bayesian Inference For Latent Gaussian Models By Using Integrated Nested Laplace Approximations,70,10.1111/j.1467-9868.2008.00700.x,https://w3id.org/oc/meta/br/062601071502,author_title
b38,Key actions towards the sustainable management of European geese,Key Actions Towards The Sustainable Management Of European Geese,70,10.1007/s13280-017-0903-0,https://w3id.org/oc/meta/br/06201447534,author_title
