reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b1,The correlation of qualitative behavior assessments with Welfare Quality® protocol outcomes in on-farm welfare assessment of dairy cattle,The Correlation Of Qualitative Behavior Assessments With Welfare Quality® Protocol Outcomes In On-Farm Welfare Assessment Of Dairy Cattle,70,10.1016/j.applanim.2012.11.013,https://w3id.org/oc/meta/br/06150790660,author_title
b2,Does access to pasture affect claw condition and health in dairy cows?,Does Access To Pasture Affect Claw Condition And Health In Dairy Cows?,70,10.1136/vr.104554,https://w3id.org/oc/meta/br/06801453835,author_title
b4,Daily grazing time as a risk factor for alterations at the hock joint integument in dairy cows,Daily Grazing Time As A Risk Factor For Alterations At The Hock Joint Integument In Dairy Cows,70,10.1017/s1751731112001395,https://w3id.org/oc/meta/br/0627064244,author_title
b5,Does milk yield reflect the level of welfare in dairy herds?,Does Milk Yield Reflect The Level Of Welfare In Dairy Herds?,65,10.1016/j.tvjl.2013.10.011,https://w3id.org/oc/meta/br/061801846278,author_title
b8,Evaluating results of the Welfare Quality multi-criteria evaluation model for classification of dairy cattle welfare at the herd level,Evaluating Results Of The Welfare Quality Multi-Criteria Evaluation Model For Classification Of Dairy Cattle Welfare At The Herd Level,70,10.3168/jds.2012-6129,https://w3id.org/oc/meta/br/062202580299,author_title
b9,Risk factors for lameness in cubicle housed Austrian Simmental dairy cows,Risk Factors For Lameness In Cubicle Housed Austrian Simmental Dairy Cows,70,10.1016/j.prevetmed.2009.03.014,https://w3id.org/oc/meta/br/0670450808,author_title
b13,Navigating the iceberg: reducing the number of parameters within the Welfare Quality® Assessment protocol for dairy cows,Navigating The Iceberg: Reducing The Number Of Parameters Within The Welfare Quality® Assessment Protocol For Dairy Cows,70,10.1017/s1751731114002018,https://w3id.org/oc/meta/br/0627063727,author_title
b16,The effects of providing shade to lactating dairy cows in a temperate climate,The Effects Of Providing Shade To Lactating Dairy Cows In A Temperate Climate,70,10.1016/j.livsci.2006.02.004,https://w3id.org/oc/meta/br/062301904596,author_title
b17,Dairy cows trapped between performance demands and adaptability,Dairy Cows Trapped Between Performance Demands And Adaptability,70,10.1002/jsfa.3575,https://w3id.org/oc/meta/br/062501094222,author_title
b18,Behaviour of dairy cows kept in extensive (loose housing/pasture) or intensive (tie stall) environments,Behaviour Of Dairy Cows Kept In Extensive (Loose Housing/Pasture) Or Intensive (Tie Stall) Environments II. Lying And Lying-Down Behaviour,70,10.1016/0168-1591(93)90066-x,https://w3id.org/oc/meta/br/06170793878,author_title
b21,Preference and behavior of lactating dairy cows given free access to pasture at two herbage masses and two distances,Preference And Behavior Of Lactating Dairy Cows Given Free Access To Pasture At Two Herbage Masses And Two Distances1,70,10.2527/jas.2014-8046,https://w3id.org/oc/meta/br/0640877195,author_title
b22,"A review of the impact of housing on dairy cow behaviour, health and welfare","A Review Of The Impact Of Housing On Dairy Cow Behaviour, Health And Welfare",70,10.3920/978-90-8686-771-4_02,https://w3id.org/oc/meta/br/061702931189,author_title
b26,"Observer bias in animal behaviour research: can we believe what we score, if we score what we believe?","Observer Bias In Animal Behaviour Research: Can We Believe What We Score, If We Score What We Believe?",70,10.1016/j.anbehav.2014.02.007,https://w3id.org/oc/meta/br/06250991645,author_title
b29,ehaviour and leg injuries in dairy cows kept in cubicle systems with straw bedding or soft lying mats,Behaviour And Leg Injuries In Dairy Cows Kept In Cubicle Systems With Straw Bedding Or Soft Lying Mats,70,10.1016/s0168-1591(00)00134-9,https://w3id.org/oc/meta/br/06130779598,author_title
