reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b0,"The role of cellulosic chains of cotton in biosynthesis of ZnO nanorods producing multifunctional properties: Mechanism, characterizations and features","The Role Of Cellulosic Chains Of Cotton In Biosynthesis Of ZnO Nanorods Producing Multifunctional Properties: Mechanism, Characterizations And Features",70,10.1016/j.carbpol.2015.03.036,https://w3id.org/oc/meta/br/0670163806,author_title
b1,Sustainable oleic and stearic acid based biodegradable surfactants,Sustainable Oleic And Stearic Acid Based Biodegradable Surfactants,70,10.1039/c6ra27036k,https://w3id.org/oc/meta/br/06150975876,author_title
b4,Acid and temperature dual-responsive cotton fabrics with polymer coating,Acid And Temperature Dual-Responsive Cotton Fabrics With Polymer Coating,70,10.1016/j.coco.2017.03.003,https://w3id.org/oc/meta/br/062101308447,author_title
b5,Sustainable and Biodegradable Superhydrophobic Coating from Epoxidized Soybean Oil and ZnO Nanoparticles on Cellulosic Substrates for Efficient Oil/Water Separation,Sustainable And Biodegradable Superhydrophobic Coating From Epoxidized Soybean Oil And ZnO Nanoparticles On Cellulosic Substrates For Efficient Oil/Water Separation,70,10.1021/acssuschemeng.7b02549,https://w3id.org/oc/meta/br/061202386580,author_title
b6,Cellulose nanocrystal coated cotton fabric with superhydrophobicity for efficient oil/water separation,Cellulose Nanocrystal Coated Cotton Fabric With Superhydrophobicity For Efficient Oil/Water Separation,70,10.1016/j.carbpol.2018.07.046,https://w3id.org/oc/meta/br/0630159618,author_title
b7,Biobased super-hydrophobic coating on cotton fabric fabricated by spray-coating for efficient oil/water separation,Biobased Super-Hydrophobic Coating On Cotton Fabric Fabricated By Spray-Coating For Efficient Oil/Water Separation,70,10.1016/j.polymertesting.2018.01.005,https://w3id.org/oc/meta/br/06130554288,author_title
b8,Robust and durable superhydrophobic cotton fabrics via a one-step solvothermal method for efficient oil/water separation,Robust And Durable Superhydrophobic Cotton Fabrics Via A One-Step Solvothermal Method For Efficient Oil/Water Separation,70,10.1007/s10570-019-02267-6,https://w3id.org/oc/meta/br/061801823625,author_title
b10,TiO2-alginate composite aerogels as novel oil/water separation and wastewater remediation filters,TiO2-alginate Composite Aerogels As Novel Oil/Water Separation And Wastewater Remediation Filters,70,10.1016/j.compositesb.2018.12.097,https://w3id.org/oc/meta/br/0670327400,author_title
b11,"A self-roughened and biodegradable superhydrophobic coating with UV shielding, solar-induced self-healing and versatile oil–water separation ability","A Self-Roughened And Biodegradable Superhydrophobic Coating With UV Shielding, Solar-Induced Self-Healing And Versatile Oil–Water Separation Ability",70,10.1039/c8ta10869b,https://w3id.org/oc/meta/br/06140487307,author_title
b12,Super-Hydrophobic Surfaces: From Natural to Artificial,Super-Hydrophobic Surfaces: From Natural To Artificial,70,10.1002/adma.200290020,https://w3id.org/oc/meta/br/061902606931,author_title
b13,Mussel Adhesive-Inspired Design of Superhydrophobic Nanofibrillated Cellulose Aerogels for Oil/Water Separation,Mussel Adhesive-Inspired Design Of Superhydrophobic Nanofibrillated Cellulose Aerogels For Oil/Water Separation,70,10.1021/acssuschemeng.8b01397,https://w3id.org/oc/meta/br/061102403408,author_title
b15,Functionalization of Biodegradable PLA Nonwoven Fabric as Superoleophilic and Superhydrophobic Material for Efficient Oil Absorption and Oil/Water Separation,Functionalization Of Biodegradable PLA Nonwoven Fabric As Superoleophilic And Superhydrophobic Material For Efficient Oil Absorption And Oil/Water Separation,70,10.1021/acsami.6b13547,https://w3id.org/oc/meta/br/06803095998,author_title
b16,Simple one-pot approach toward robust and boiling-water resistant superhydrophobic cotton fabric and the application in oil/water separation,Simple One-Pot Approach Toward Robust And Boiling-Water Resistant Superhydrophobic Cotton Fabric And The Application In Oil/Water Separation,70,10.1039/c7ta05599d,https://w3id.org/oc/meta/br/06170493118,author_title
b19,"Robust superhydrophobic TiO2@fabrics for UV shielding, self-cleaning and oil–water separation","Robust Superhydrophobic TiO2@fabrics For UV Shielding, Self-Cleaning And Oil–Water Separation",70,10.1039/c4ta05332j,https://w3id.org/oc/meta/br/06250492347,author_title
b20,Full-biobased nanofiber membranes toward decontamination of wastewater containing multiple pollutants,Full-Biobased Nanofiber Membranes Toward Decontamination Of Wastewater Containing Multiple Pollutants,70,10.1021/acssuschemeng.8b01996,https://w3id.org/oc/meta/br/061102403194,author_title
b23,One-step fabrication of robust fabrics with both-faced superhydrophobicity for the separation and capture of oil from water,Correction: One-step Fabrication Of Robust Fabrics With Both-Faced Superhydrophobicity For The Separation And Capture Of Oil From Water,70,10.1039/c5cp90057c,https://w3id.org/oc/meta/br/0670508263,author_title
b24,Intelligent self-healing superhydrophobic modification of cotton fabrics via surface-initiated ARGET ATRP of styrene,Intelligent Self-Healing Superhydrophobic Modification Of Cotton Fabrics Via Surface-Initiated ARGET ATRP Of Styrene,70,10.1016/j.cej.2017.04.080,https://w3id.org/oc/meta/br/062101870730,author_title
b27,A hierarchical functionalized biodegradable PLA electrospun nanofibrous membrane with superhydrophobicity and antibacterial properties for oil/water separation,A Hierarchical Functionalized Biodegradable PLA Electrospun Nanofibrous Membrane With Superhydrophobicity And Antibacterial Properties For Oil/Water Separation,70,10.1039/c8nj03112f,https://w3id.org/oc/meta/br/06501077449,author_title
b28,Recent development of advanced materials with special wettability for selective oil/water separation,Recent Development Of Advanced Materials With Special Wettability For Selective Oil/Water Separation,70,10.1002/smll.201503685,https://w3id.org/oc/meta/br/06502440632,author_title
b29,Fabrication and evaluation of nanocellulose sponge for oil/water separation,Fabrication And Evaluation Of Nanocellulose Sponge For Oil/Water Separation,70,10.1016/j.carbpol.2018.02.066,https://w3id.org/oc/meta/br/0630160135,author_title
b30,Fabrication of novel chitosan/PAN/magnetic ZSM-5 zeolite coated sponges for absorption of oil from water surfaces,Fabrication Of Novel chitosan/PAN/magnetic ZSM-5 Zeolite Coated Sponges For Absorption Of Oil From Water Surfaces,70,10.1016/j.ijbiomac.2017.07.050,https://w3id.org/oc/meta/br/06140410748,author_title
b31,Asymmetric superhydrophobic/superhydrophilic cotton fabrics designed by spraying polymer and nanoparticles,Asymmetric Superhydrophobic/Superhydrophilic Cotton Fabrics Designed By Spraying Polymer And Nanoparticles,65,10.1021/acsami.5b09782,https://w3id.org/oc/meta/br/061402664129,author_title
b32,Biodegradable PLA nonwoven fabric with controllable wettability for efficient water purification and photocatalysis degradation,Biodegradable PLA Nonwoven Fabric With Controllable Wettability For Efficient Water Purification And Photocatalysis Degradation,70,10.1021/acssuschemeng.7b03897,https://w3id.org/oc/meta/br/061202386270,author_title
b36,Hydrothermal fabrication of robustly superhydrophobic cotton fibers for efficient separation of oil/water mixtures and oil-in-water emulsions,Hydrothermal Fabrication Of Robustly Superhydrophobic Cotton Fibers For Efficient Separation Of Oil/Water Mixtures And Oil-In-Water Emulsions,70,10.1016/j.jiec.2017.05.031,https://w3id.org/oc/meta/br/06802756226,author_title
b37,Highly efficient separation of oil layer in water and capture of oil droplets in oil-in-water emulsions,Robustly Superhydrophobic/Superoleophilic Kapok Fiber With ZnO Nanoneedles Coating: Highly Efficient Separation Of Oil Layer In Water And Capture Of Oil Droplets In Oil-In-Water Emulsions,70,10.1016/j.indcrop.2017.06.059,https://w3id.org/oc/meta/br/06603487135,author_title
b38,Continuous fabrication of polymer microfiber bundles with interconnected microchannels for oil/water separation,Continuous Fabrication Of Polymer Microfiber Bundles With Interconnected Microchannels For Oil/Water Separation,70,10.1016/j.apmt.2017.05.007,https://w3id.org/oc/meta/br/06180822174,author_title
b41,A superamphiphobic coating with an ammonia-triggered transition to superhydrophilic and superoleophobic for oil-water separation,A Superamphiphobic Coating With An Ammonia-Triggered Transition To Superhydrophilic And Superoleophobic For Oil-Water Separation,70,10.1002/anie.201411283,https://w3id.org/oc/meta/br/0620102129,author_title
b44,Special wettable materials for oil/water separation,Special Wettable Materials For Oil/Water Separation,70,10.1039/c3ta13397d,https://w3id.org/oc/meta/br/0620496163,author_title
b46,Hydrophobically modified chitin/halloysite nanotubes composite sponges for high efficiency oil-water separation,Hydrophobically Modified Chitin/Halloysite Nanotubes Composite Sponges For High Efficiency Oil-Water Separation,70,10.1016/j.ijbiomac.2019.03.219,https://w3id.org/oc/meta/br/0680425255,author_title
b47,Robust and durable superhydrophobic cotton fabrics for oil/water separation,Robust And Durable Superhydrophobic Cotton Fabrics For Oil/Water Separation,70,10.1021/am4015346,https://w3id.org/oc/meta/br/062202678584,author_title
