reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_2,10.1073/pnas.1516191113,2016-04-04,A Neural Link Between Affective Understanding And Interpersonal Attraction,https://w3id.org/oc/meta/id/061502904067,https://w3id.org/oc/meta/ar/0615012678734,,https://w3id.org/oc/meta/br/0621061052,http://purl.org/spar/fabio/JournalArticle,Proceedings of the National Academy of Sciences of the United States of America,A Neural Link Between Affective Understanding And Interpersonal Attraction,70,10.1073/pnas.1516191113,https://w3id.org/oc/meta/br/061503057610,author_title
ref_3,10.7551/mitpress/4635.001.0001,1995,Mindblindness,https://w3id.org/oc/meta/id/06102433551,https://w3id.org/oc/meta/ar/061010926312,,,http://purl.org/spar/fabio/Expression,Mindblindness,Mindblindness,70,10.7551/mitpress/4635.001.0001,https://w3id.org/oc/meta/br/06102549892,author_title
ref_6,10.1037/abn0000199,2016-10,Interaction Takes Two: Typical Adults Exhibit Mind-Blindness Towards Those With Autism Spectrum Disorder.,https://w3id.org/oc/meta/id/06603841501,https://w3id.org/oc/meta/ar/062206452722,https://w3id.org/oc/meta/re/062201207051,https://w3id.org/oc/meta/br/06604077112,http://purl.org/spar/fabio/JournalArticle,Journal of Abnormal Psychology,Interaction Takes Two: Typical Adults Exhibit Mind-Blindness Towards Those With Autism Spectrum Disorder.,70,10.1037/abn0000199,https://w3id.org/oc/meta/br/062201468585,author_title
ref_7,10.1007/s10803-014-2194-7,2014-07-19,Evaluating Posed And Evoked Facial Expressions Of Emotion From Adults With Autism Spectrum Disorder,https://w3id.org/oc/meta/id/061903800465,https://w3id.org/oc/meta/ar/061202397580,https://w3id.org/oc/meta/re/06120427302,https://w3id.org/oc/meta/br/06120580558,http://purl.org/spar/fabio/JournalArticle,Journal of Autism and Developmental Disorders,Evaluating Posed And Evoked Facial Expressions Of Emotion From Adults With Autism Spectrum Disorder,65,10.1007/s10803-014-2194-7,https://w3id.org/oc/meta/br/06120579877,author_title
ref_8,10.1016/s1364-6613(98)01262-5,1998,Mirror Neurons And The Simulation Theory Of Mind-Reading.,https://w3id.org/oc/meta/id/06110288678,https://w3id.org/oc/meta/ar/06110719833,https://w3id.org/oc/meta/re/06110126490,https://w3id.org/oc/meta/br/06504131,http://purl.org/spar/fabio/JournalArticle,Trends in Cognitive Sciences,Mirror Neurons And The Simulation Theory Of Mind-Reading.,70,10.1016/s1364-6613(98)01262-5,https://w3id.org/oc/meta/br/06110221334,author_title
ref_9,10.1044/1092-4388(2012/12-0067),2013,Emotional Facial And Vocal Expressions During Story Retelling By Children And Adolescents With High-Functioning Autism.,https://w3id.org/oc/meta/id/062404169564,https://w3id.org/oc/meta/ar/0622011720309,https://w3id.org/oc/meta/re/062202151095,https://w3id.org/oc/meta/br/0623062916,http://purl.org/spar/fabio/JournalArticle,"Journal of Speech, Language and Hearing Research",Emotional Facial And Vocal Expressions During Story Retelling By Children And Adolescents With High-Functioning Autism.,70,10.1044/1092-4388(2012/12-0067),https://w3id.org/oc/meta/br/062202773619,author_title
ref_10,10.2307/1416950,1944-04,An Experimental Study Of Apparent Behavior,https://w3id.org/oc/meta/id/06470978298,https://w3id.org/oc/meta/ar/061309827246,https://w3id.org/oc/meta/re/061301833107,https://w3id.org/oc/meta/br/0623054530,http://purl.org/spar/fabio/JournalArticle,The American Journal of Psychology,An Experimental Study Of Apparent Behavior,70,10.2307/1416950,https://w3id.org/oc/meta/br/061302194471,author_title
ref_11,10.1016/s1364-6613(98)01230-3,1998,Development Itself Is The Key To Understanding Developmental Disorders.,https://w3id.org/oc/meta/id/06110288436,https://w3id.org/oc/meta/ar/06110719239,https://w3id.org/oc/meta/re/06110126248,https://w3id.org/oc/meta/br/06504131,http://purl.org/spar/fabio/JournalArticle,Trends in Cognitive Sciences,Development Itself Is The Key To Understanding Developmental Disorders.,70,10.1016/s1364-6613(98)01230-3,https://w3id.org/oc/meta/br/06110221092,author_title
ref_13,10.1111/j.1469-7610.1989.tb00288.x,1989-11,Recognition And Expression Of Emotional Cues By Autistic And Normal Adults,https://w3id.org/oc/meta/id/0667025928,https://w3id.org/oc/meta/ar/06604017852,https://w3id.org/oc/meta/re/0660745688,https://w3id.org/oc/meta/br/069026512,http://purl.org/spar/fabio/JournalArticle,Journal of Child Psychology and Psychiatry,Recognition And Expression Of Emotional Cues By Autistic And Normal Adults,70,10.1111/j.1469-7610.1989.tb00288.x,https://w3id.org/oc/meta/br/0660948571,author_title
ref_17,10.1371/journal.pone.0049859,2012-11-30,Can People Guess What Happened To Others From Their Reactions?,https://w3id.org/oc/meta/id/06904453706,https://w3id.org/oc/meta/ar/062406679338,https://w3id.org/oc/meta/re/062401239435,https://w3id.org/oc/meta/br/068037936,http://purl.org/spar/fabio/JournalArticle,PLoS ONE,Can People Guess What Happened To Others From Their Reactions?,70,10.1371/journal.pone.0049859,https://w3id.org/oc/meta/br/062401503459,author_title
ref_21,10.1038/srep40700,2017-02,Neurotypical Peers Are Less Willing To Interact With Those With Autism Based On Thin Slice Judgments,https://w3id.org/oc/meta/id/062105392777,https://w3id.org/oc/meta/ar/0613011121424,,https://w3id.org/oc/meta/br/061603552463,http://purl.org/spar/fabio/JournalArticle,Scientific Reports,Neurotypical Peers Are Less Willing To Interact With Those With Autism Based On Thin Slice Judgments,70,10.1038/srep40700,https://w3id.org/oc/meta/br/061302609529,author_title
ref_26,10.1037/a0013067,2008,"Man, I Feel Like A Woman: When And How Gender-Role Motivation Helps Mind-Reading.",https://w3id.org/oc/meta/id/06820226476,https://w3id.org/oc/meta/ar/06320162447,https://w3id.org/oc/meta/re/0632031812,https://w3id.org/oc/meta/br/0632038881,http://purl.org/spar/fabio/JournalArticle,Journal of Personality and Social Psychology,"Man, I Feel Like A Woman: When And How Gender-Role Motivation Helps Mind-Reading.",70,10.1037/a0013067,https://w3id.org/oc/meta/br/0632038598,author_title
ref_27,10.1177/1088357609347325,2009-10-06,Facial Encoding Of Children With High-Functioning Autism Spectrum Disorders,https://w3id.org/oc/meta/id/0693052683,https://w3id.org/oc/meta/ar/0618011251923,https://w3id.org/oc/meta/re/061802089371,https://w3id.org/oc/meta/br/061802702063,http://purl.org/spar/fabio/JournalArticle,Focus on Autism and Other Developmental Disabilities,Facial Encoding Of Children With High-Functioning Autism Spectrum Disorders,70,10.1177/1088357609347325,https://w3id.org/oc/meta/br/061802701548,author_title
