reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b0,Softwood hydrolysate as a carbon source for polyhydroxyalkanoate production,Softwood Hydrolysate As A Carbon Source For Polyhydroxyalkanoate Production,65,10.1002/jctb.4196,https://w3id.org/oc/meta/br/0650820777,author_title
b1,Effect of cultivation parameters on the production of poly(3-hydroxybutyrate-co-4-hydroxybutyrate) and poly(3-hydroxybutyrate-4-hydroxybutyrate-3-hydroxyvalerate) by Cupriavidus necator using waste glycerol,Effect Of Cultivation Parameters On The Production Of Poly(3-Hydroxybutyrate-Co-4-Hydroxybutyrate) And Poly(3-Hydroxybutyrate-4-Hydroxybutyrate-3-Hydroxyvalerate) By Cupriavidus Necator Using Waste Glycerol,70,10.1016/j.biortech.2012.01.176,https://w3id.org/oc/meta/br/06180116628,author_title
b4,Industrial production of PHA,Industrial Production Of PHA,65,10.1007/978-3-642-03287-5_6,https://w3id.org/oc/meta/br/062103055335,author_title
b7,Model study to assess softwood hemicellulose hydrolysates as the carbon source for PHB production in Paraburkholderia sacchari IPT 101,Model Study To Assess Softwood Hemicellulose Hydrolysates As The Carbon Source For PHB Production In Paraburkholderia Sacchari IPT 101,65,10.1021/acs.biomac.7b01446,https://w3id.org/oc/meta/br/0636061076,author_title
b10,"Production, use, and fate of all plastics ever made","Production, Use, And Fate Of All Plastics Ever Made",70,10.1126/sciadv.1700782,https://w3id.org/oc/meta/br/0620640434,author_title
b15,Producing microbial polyhydroxyalkanoate (PHA) biopolyesters in a sustainable manner,Producing Microbial Polyhydroxyalkanoate (PHA) Biopolyesters In A Sustainable Manner,70,10.1016/j.nbt.2016.05.001,https://w3id.org/oc/meta/br/061402145581,author_title
b16,"Production of polyhydroxyalkanoates using hydrolyzates of spruce sawdust: comparison of hydrolyzates detoxification by application of overliming, active carbon, and lignite","Production Of Polyhydroxyalkanoates Using Hydrolyzates Of Spruce Sawdust: Comparison Of Hydrolyzates Detoxification By Application Of Overliming, Active Carbon, And Lignite",70,10.3390/bioengineering4020053,https://w3id.org/oc/meta/br/06701841411,author_title
b17,Methods for pretreatment of lignocellulosic biomass for efficient hydrolysis and biofuel production,Methods For Pretreatment Of Lignocellulosic Biomass For Efficient Hydrolysis And Biofuel Production,70,10.1021/ie801542g,https://w3id.org/oc/meta/br/061501457174,author_title
b20,"A Burkholderia sacchari cell factory: production of poly-3-hydroxybutyrate, xylitol and xylonic acid from xylose-rich sugar mixtures","A Burkholderia Sacchari Cell Factory: Production Of Poly-3-Hydroxybutyrate, Xylitol And Xylonic Acid From Xylose-Rich Sugar Mixtures",70,10.1016/j.nbt.2016.10.001,https://w3id.org/oc/meta/br/061402145373,author_title
b22,Analysis of total phenols and other oxidation substrates and antioxidants by means of folin-ciocalteu reagent,[14] Analysis Of Total Phenols And Other Oxidation Substrates And Antioxidants By Means Of Folin-Ciocalteu Reagent,70,10.1016/s0076-6879(99)99017-1,https://w3id.org/oc/meta/br/061803375956,author_title
