reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b1,Dynamics of grassland carbon sequestration and its coupling relation with hydrothermal factor of Inner Mongolia,Dynamics Of Grassland Carbon Sequestration And Its Coupling Relation With Hydrothermal Factor Of Inner Mongolia,70,10.1016/j.ecolind.2018.07.008,https://w3id.org/oc/meta/br/06501046114,author_title
b3,Response of terrestrial ecosystems to recent Northern Hemispheric drought,Response Of Terrestrial Ecosystems To Recent Northern Hemispheric Drought,70,10.1029/2004gl022043,https://w3id.org/oc/meta/br/061702818606,author_title
b4,Grassland dynamics in response to climate change and human activities in Xinjiang from 2000 to 2014,Grassland Dynamics In Response To Climate Change And Human Activities In Xinjiang From 2000 To 2014,70,10.1038/s41598-018-21089-3,https://w3id.org/oc/meta/br/06902638498,author_title
b7,The Effects of Climate Change on Decomposition Processes in Grassland and Coniferous Forests,The Effects Of Climate Change On Decomposition Processes In Grassland And Coniferous Forests,70,10.2307/1941761,https://w3id.org/oc/meta/br/0630343601,author_title
b9,Assessing the Spatiotemporal Dynamic of Global Grassland Water Use Efficiency in Response to Climate Change from 2000 to 2013,Assessing The Spatiotemporal Dynamic Of Global Grassland Water Use Efficiency In Response To Climate Change From 2000 To 2013,65,10.1111/jac.12137,https://w3id.org/oc/meta/br/06401706509,author_title
b10,The role of grasslands in food security and climate change,The Role Of Grasslands In Food Security And Climate Change,70,10.1093/aob/mcs209,https://w3id.org/oc/meta/br/0636053392,author_title
b11,"Effects of Drought on Net Primary Productivity: Roles of Temperature, Drought Intensity, and Duration","Effects Of Drought On Net Primary Productivity: Roles Of Temperature, Drought Intensity, And Duration",70,10.1007/s11769-016-0804-3,https://w3id.org/oc/meta/br/06503519520,author_title
b12,Assessing the impacts of droughts on net primary productivity in China,Assessing The Impacts Of Droughts On Net Primary Productivity In China,70,10.1016/j.jenvman.2012.10.031,https://w3id.org/oc/meta/br/06230726790,author_title
b15,Effects of land-use change on the carbon balance of terrestrial ecosystems,Effects Of Land-Use Change On The Carbon Balance Of Terrestrial Ecosystems,70,10.1029/153gm08,https://w3id.org/oc/meta/br/06703409968,author_title
b18,Drought and Biodiversity in Grasslands,Drought And Biodiversity In Grasslands,70,10.1007/bf00317226,https://w3id.org/oc/meta/br/0660754816,author_title
b19,Drought-induced reduction in global terrestrial net primary production from 2000 through 2009,Drought-Induced Reduction In Global Terrestrial Net Primary Production From 2000 Through 2009,70,10.1126/science.1192666,https://w3id.org/oc/meta/br/06130478435,author_title
b20,Primary Production of the Central Grassland Region of the United States,Primary Production Of The Central Grassland Region Of The United States,70,10.2307/1943158,https://w3id.org/oc/meta/br/062601589702,author_title
b25,ariations of Terrestrial Net Primary Productivity in East Asia,Variations Of Terrestrial Net Primary Productivity In East Asia,70,10.3319/tao.2012.03.28.01(a),https://w3id.org/oc/meta/br/061201625239,author_title
b26,Country-level net primary production distribution and response to drought and land cover change,Country-level Net Primary Production Distribution And Response To Drought And Land Cover Change,70,10.1016/j.scitotenv.2016.09.033,https://w3id.org/oc/meta/br/06101002885,author_title
b28,Impact of drought on vegetation carbon storage in arid and semi-arid regions,Impact Of Drought On Vegetation Carbon Storage In Arid And Semi-Arid Regions,70,10.1016/j.rsase.2018.04.013,https://w3id.org/oc/meta/br/06180821500,author_title
b35,Drought impact on vegetation productivity in the Lower Mekong Basin,Drought Impact On Vegetation Productivity In The Lower Mekong Basin,70,10.1080/01431161.2014.890298,https://w3id.org/oc/meta/br/06260848269,author_title
b36,The role of climate variability in the inter-annual variation of terrestrial net primary production (NPP),The Role Of Climate Variability In The Inter-Annual Variation Of Terrestrial Net Primary Production (NPP),70,10.1016/j.scitotenv.2004.03.009,https://w3id.org/oc/meta/br/06140980666,author_title
b38,Legacies of precipitation fluctuations on primary production: theory and data synthesis,Legacies Of Precipitation Fluctuations On Primary Production: Theory And Data Synthesis,70,10.1098/rstb.2011.0347,https://w3id.org/oc/meta/br/06803429925,author_title
b40,Temporal-spatial characteristics of severe drought events and their impact on agriculture on a global scale,Temporal-spatial Characteristics Of Severe Drought Events And Their Impact On Agriculture On A Global Scale,70,10.1016/j.quaint.2014.06.021,https://w3id.org/oc/meta/br/062602912273,author_title
b42,Solar Radiation and Productivity in Tropical Ecosystems,Solar Radiation And Productivity In Tropical Ecosystems,70,10.2307/2401901,https://w3id.org/oc/meta/br/0643057910,author_title
b43,Changes in vegetation net primary productivity from 1982 to 1999 in China,Changes In Vegetation Net Primary Productivity From 1982 To 1999 In China,70,10.1029/2004gb002274,https://w3id.org/oc/meta/br/06110170449,author_title
b45,Vegetation NPP Distribution Based on MODIS Data and CASA Model—A Case Study of Northern Hebei Province,Vegetation NPP Distribution Based On MODIS Data And CASA model—A Case Study Of Northern Hebei Province,70,10.1007/s11769-006-0334-5,https://w3id.org/oc/meta/br/06803502473,author_title
b47,Development of a global land cover characteristics database and IGBP DISCover from 1 km AVHRR data,Development Of A Global Land Cover Characteristics Database And IGBP DISCover From 1 Km AVHRR Data,70,10.1080/014311600210191,https://w3id.org/oc/meta/br/0620562561,author_title
b48,Comparison and enhancement of MODIS cloud mask products for Southeast Asia,Comparison And Enhancement Of MODIS Cloud Mask Products For Southeast Asia,70,10.1080/01431161.2012.750037,https://w3id.org/oc/meta/br/06260848707,author_title
b50,Three centuries of Slovakian drought dynamics,Three Centuries Of Slovakian Drought Dynamics,65,10.1007/s00382-009-0563-2,https://w3id.org/oc/meta/br/062201678330,author_title
b54,A Self-Calibrating Palmer Drought Severity Index,A Self-Calibrating Palmer Drought Severity Index,50,10.1175/1520-0442(2004)017<2335:aspdsi>2.0.co;2,https://w3id.org/oc/meta/br/061901031275,author_title
b56,"Comparative assessment of grassland degradation dynamics in response to climate variation and human activities in China, Mongolia, Pakistan and Uzbekistan from 2000 to 2013","Comparative Assessment Of Grassland Degradation Dynamics In Response To Climate Variation And Human Activities In China, Mongolia, Pakistan And Uzbekistan From 2000 To 2013",70,10.1016/j.jaridenv.2016.09.004,https://w3id.org/oc/meta/br/062502742585,author_title
b59,The influence of autocorrelation on the ability to detect trend in hydrological series,The Influence Of Autocorrelation On The Ability To Detect Trend In Hydrological Series,70,10.1002/hyp.1095,https://w3id.org/oc/meta/br/061203297738,author_title
b60,Trends and extremes of drought indices throughout the 20th century in the Mediterranean,Trends And Extremes Of Drought Indices Throughout The 20Th Century In The Mediterranean,70,10.5194/nhess-11-33-2011,https://w3id.org/oc/meta/br/0690933213,author_title
