reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b2,Application layer protocol for IoT using wireless sensor networks communication protocols,Application Layer Protocol For IoT Using Wireless Sensor Networks Communication Protocols,70,10.1109/icumt.2017.8255160,https://w3id.org/oc/meta/br/06602735085,author_title
b4,Efficient intelligent energy routing protocol in wireless sensor networks,Efficient Intelligent Energy Routing Protocol In Wireless Sensor Networks,70,10.1155/2015/618072,https://w3id.org/oc/meta/br/0680868375,author_title
b6,Wireless sensor networks: a survey,Wireless Sensor Networks: A Survey,70,10.1016/s1389-1286(01)00302-4,https://w3id.org/oc/meta/br/061201829721,author_title
b8,Packet-size optimization for multiple-input multiple-output cognitive radio sensor networks-aided internet of things,Packet-Size Optimization For Multiple-Input Multiple-Output Cognitive Radio Sensor Networks-Aided Internet Of Things,70,10.1109/access.2017.2687083,https://w3id.org/oc/meta/br/061401133679,author_title
b11,Energy conservation in wireless sensor networks: a survey,Energy Conservation In Wireless Sensor Networks: A Survey,70,10.1016/j.adhoc.2008.06.003,https://w3id.org/oc/meta/br/062101431641,author_title
b15,An integration framework for sensor networks and data stream management systems,An Integration Framework For Sensor Networks And Data Stream Management Systems,70,10.1016/b978-012088469-8.50147-9,https://w3id.org/oc/meta/br/06801997190,author_title
b16,Models and issues in data stream systems,Models And Issues In Data Stream Systems,70,10.1145/543613.543615,https://w3id.org/oc/meta/br/06402052094,author_title
b17,Tinydb: an acquisitional query processing system for sensor networks,TinyDB: An Acquisitional Query Processing System For Sensor Networks,70,10.1145/1061318.1061322,https://w3id.org/oc/meta/br/06401581356,author_title
b20,Coping with irregular spatio-temporal sampling in sensor networks,Coping With Irregular Spatio-Temporal Sampling In Sensor Networks,70,10.1145/972374.972396,https://w3id.org/oc/meta/br/061803130021,author_title
b22,Adaptive sampling for sensor networks,Adaptive Sampling For Sensor Networks,70,10.1145/1052199.1052202,https://w3id.org/oc/meta/br/061303345281,author_title
b23,Distributed real-time detection and tracking of homogeneous regions in sensor networks,Distributed Real-Time Detection And Tracking Of Homogeneous Regions In Sensor Networks,70,10.1109/rtss.2006.19,https://w3id.org/oc/meta/br/062203272917,author_title
b24,Real-time data analytics in sensor networks,Real-Time Data Analytics In Sensor Networks,65,10.1007/978-1-4614-6309-2_7,https://w3id.org/oc/meta/br/061102732737,author_title
b26,Data centric sensor stream reduction for real-time applications in wireless sensor networks,Data Centric Sensor Stream Reduction For Real-Time Applications In Wireless Sensor Networks,70,10.3390/s91209666,https://w3id.org/oc/meta/br/06160448676,author_title
b27,A very fast decision tree algorithm for real-time data mining of imperfect data streams in a distributed wireless sensor network,A Very Fast Decision Tree Algorithm For Real-Time Data Mining Of Imperfect Data Streams In A Distributed Wireless Sensor Network,70,10.1155/2012/863545,https://w3id.org/oc/meta/br/0690874024,author_title
b28,Real-time data management on wireless sensor networks: a survey,Real-time Data Management On Wireless Sensor Networks: A Survey,70,10.1016/j.jnca.2011.12.006,https://w3id.org/oc/meta/br/06402801949,author_title
b29,Processing and analytics of big data streams,Processing And Analytics Of Big Data Streams With Yahoo!S4,70,10.1109/aina.2015.194,https://w3id.org/oc/meta/br/062602554213,author_title
b30,Wireless sensor network and internet of things in precision agriculture,Wireless Sensor Network And Internet Of Things In Precision Agriculture,70,10.14569/ijacsa.2018.090614,https://w3id.org/oc/meta/br/06402338653,author_title
