reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
b0,Value and momentum everywhere,Value And Momentum Everywhere,70,10.1111/jofi.12021,https://w3id.org/oc/meta/br/062501162212,author_title
b2,Carry trade and momentum in currency markets,Carry Trade And Momentum In Currency Markets,70,10.1146/annurev-financial-102710-144913,https://w3id.org/oc/meta/br/061601261670,author_title
b3,Stock market returns: A note on temperature anomaly,Stock Market Returns: A Note On Temperature Anomaly,70,10.1016/j.jbankfin.2004.06.028,https://w3id.org/oc/meta/br/062602856057,author_title
b4,Weather and intraday patterns in stock returns and trading activity,Weather And Intraday Patterns In Stock Returns And Trading Activity,70,10.1016/j.jbankfin.2007.12.007,https://w3id.org/oc/meta/br/062602855387,author_title
b7,"Weather, mood, and helping behavior: Quasi experiments with the sunshine Samaritan","Weather, Mood, And Helping Behavior: Quasi Experiments With The Sunshine Samaritan.",70,10.1037/0022-3514.37.11.1947,https://w3id.org/oc/meta/br/0633037434,author_title
b11,Good Day Sunshine: Stock Returns and the Weather,Good Day Sunshine: Stock Returns And The Weather,70,10.1111/1540-6261.00556,https://w3id.org/oc/meta/br/06401186629,author_title
b12,A multidimensional approach to the relationship between mood and weather,A Multidimensional Approach To The Relationship Between Mood And Weather,70,10.1111/j.2044-8295.1984.tb02785.x,https://w3id.org/oc/meta/br/06110535620,author_title
b13,An influence of positive affect on decision making in complex situations: Theoretical issues with practical implications,An Influence Of Positive Affect On Decision Making In Complex Situations: Theoretical Issues With Practical Implications,70,10.1207/s15327663jcp1102_01,https://w3id.org/oc/meta/br/061103129157,author_title
b15,Is it the weather?,Is It The Weather?,70,10.1016/j.jbankfin.2007.08.004,https://w3id.org/oc/meta/br/062602855460,author_title
b18,"Weather, stock returns, and the impact of localized trading behavior","Weather, Stock Returns, And The Impact Of Localized Trading Behavior",70,10.1017/s0022109000003100,https://w3id.org/oc/meta/br/06601180501,author_title
b19,The cross section of foreign currency risk premia and consumption growth risk,The Cross Section Of Foreign Currency Risk Premia And Consumption Growth Risk,70,10.1257/aer.97.1.89,https://w3id.org/oc/meta/br/061801196651,author_title
b20,Common risk factors in currency markets,Common Risk Factors In Currency Markets,70,10.2139/ssrn.1139447,https://w3id.org/oc/meta/br/0640320525,author_title
b22,Currency momentum strategies,Currency Momentum Strategies,70,10.1016/j.jfineco.2012.06.009,https://w3id.org/oc/meta/br/0660806334,author_title
b23,Currency value,Currency Value,70,10.1093/rfs/hhw067,https://w3id.org/oc/meta/br/061501022293,author_title
b24,Effects of hot and cold temperature exposure on performance: A meta-analytic review,Effects Of Hot And Cold Temperature Exposure On Performance: A Meta-Analytic Review,70,10.1080/00140130210158419,https://w3id.org/oc/meta/br/061601408173,author_title
