reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
b0,10.1038/nature11983,2013-04-03,Terrestrial Water Fluxes Dominated By Transpiration,https://w3id.org/oc/meta/id/06480623825,https://w3id.org/oc/meta/ar/061301316207,https://w3id.org/oc/meta/re/06130227233,https://w3id.org/oc/meta/br/06130346124,http://purl.org/spar/fabio/JournalArticle,Terrestrial water fluxes dominated by transpiration,Terrestrial Water Fluxes Dominated By Transpiration,70,10.1038/nature11983,https://w3id.org/oc/meta/br/06130345488,year_volume_page
b1,10.1016/j.plantsci.2018.01.020,2018-08,Where Are The Drought Tolerant Crops? An Assessment Of More Than Two Decades Of Plant Biotechnology Effort In Crop Improvement,https://w3id.org/oc/meta/id/06904436374,https://w3id.org/oc/meta/ar/061101549324,https://w3id.org/oc/meta/re/06110260307,https://w3id.org/oc/meta/br/06110407000,http://purl.org/spar/fabio/JournalArticle,Where are the drought tolerant crops? An assessment of more than two decades of plant biotechnology effort in crop improvement,Where Are The Drought Tolerant Crops? An Assessment Of More Than Two Decades Of Plant Biotechnology Effort In Crop Improvement,70,10.1016/j.plantsci.2018.01.020,https://w3id.org/oc/meta/br/06110406816,year_author_page
b2,10.1111/j.1439-037x.1996.tb00454.x,1996-04,Canopy Temperature Depression Association With Yield Of Irrigated Spring Wheat Cultivars In A Hot Climate,https://w3id.org/oc/meta/id/064801021761,https://w3id.org/oc/meta/ar/06507637431,https://w3id.org/oc/meta/re/06501407813,https://w3id.org/oc/meta/br/0621036511,http://purl.org/spar/fabio/JournalArticle,Canopy temperature depression association with yield of irrigated spring wheat cultivars in a hot climate,Canopy Temperature Depression Association With Yield Of Irrigated Spring Wheat Cultivars In A Hot Climate,70,10.1111/j.1439-037x.1996.tb00454.x,https://w3id.org/oc/meta/br/06501705939,year_volume_page
b3,10.2135/cropsci1998.0011183x003800060011x,1998-11,"Wheat Yield Progress Associated With Higher Stomatal Conductance And Photosynthetic Rate, And Cooler Canopies",https://w3id.org/oc/meta/id/06710104286,https://w3id.org/oc/meta/ar/0620996329,https://w3id.org/oc/meta/re/0620176997,https://w3id.org/oc/meta/br/06705063,http://purl.org/spar/fabio/JournalArticle,"Wheat yield progress associated with higher stomatal conductance and photosynthetic rate, and cooler canopies","Wheat Yield Progress Associated With Higher Stomatal Conductance And Photosynthetic Rate, And Cooler Canopies",70,10.2135/cropsci1998.0011183x003800060011x,https://w3id.org/oc/meta/br/0620272877,year_volume_page
b4,10.1016/j.bmc.2015.11.010,2016-02,Chemical Manipulation Of Plant Water Use,https://w3id.org/oc/meta/id/06920701542,https://w3id.org/oc/meta/ar/062603124655,https://w3id.org/oc/meta/re/06260549544,https://w3id.org/oc/meta/br/06260750315,http://purl.org/spar/fabio/JournalArticle,Chemical manipulation of plant water use,Chemical Manipulation Of Plant Water Use,70,10.1016/j.bmc.2015.11.010,https://w3id.org/oc/meta/br/06260749991,year_volume_page
b10,10.1093/pcp/pcy126,2018-07-09,Small Molecule Probes Of ABA Biosynthesis And Signaling,https://w3id.org/oc/meta/id/06330829818,https://w3id.org/oc/meta/ar/061503636263,https://w3id.org/oc/meta/re/06150663336,https://w3id.org/oc/meta/br/069022617,http://purl.org/spar/fabio/JournalArticle,Small molecule probes of ABA biosynthesis and signaling,Small Molecule Probes Of ABA Biosynthesis And Signaling,70,10.1093/pcp/pcy126,https://w3id.org/oc/meta/br/06150854230,year_volume_page
b20,10.1016/j.pbi.2010.09.007,2010-10,Structural And Functional Insights Into Core ABA Signaling,https://w3id.org/oc/meta/id/06104523035,https://w3id.org/oc/meta/ar/06201271661,https://w3id.org/oc/meta/re/0620224059,https://w3id.org/oc/meta/br/0620345578,http://purl.org/spar/fabio/JournalArticle,Structural and functional insights into core ABA signaling,Structural And Functional Insights Into Core ABA Signaling,70,10.1016/j.pbi.2010.09.007,https://w3id.org/oc/meta/br/0620345119,year_volume_page
b21,10.1016/j.tplants.2012.11.002,2013-05,Structure And Function Of Abscisic Acid Receptors,https://w3id.org/oc/meta/id/06750764767,https://w3id.org/oc/meta/ar/06401217848,https://w3id.org/oc/meta/re/0640209731,https://w3id.org/oc/meta/br/0640332565,http://purl.org/spar/fabio/JournalArticle,Structure and function of abscisic acid receptors,Structure And Function Of Abscisic Acid Receptors,70,10.1016/j.tplants.2012.11.002,https://w3id.org/oc/meta/br/0640331622,year_volume_page
b22,10.1073/pnas.1601954113,2016-05-31,Leveraging Abscisic Acid Receptors For Efficient Water Use In Arabidopsis,https://w3id.org/oc/meta/id/06920511630,https://w3id.org/oc/meta/ar/0614012767709,https://w3id.org/oc/meta/re/061402312078,https://w3id.org/oc/meta/br/061403038045,http://purl.org/spar/fabio/JournalArticle,Leveraging abscisic acid receptors for efficient water use in Arabidopsis,Leveraging Abscisic Acid Receptors For Efficient Water Use In Arabidopsis,70,10.1073/pnas.1601954113,https://w3id.org/oc/meta/br/061403037554,year_volume_page
b23,10.1038/s41477-019-0361-8,2019-02,Tuning Water-Use Efficiency And Drought Tolerance In Wheat Using Abscisic Acid Receptors,https://w3id.org/oc/meta/id/0620992171,https://w3id.org/oc/meta/ar/06204051704,https://w3id.org/oc/meta/re/0620733348,https://w3id.org/oc/meta/br/0620934900,http://purl.org/spar/fabio/JournalArticle,Tuning water-use efficiency and drought tolerance in wheat using abscisic acid receptors,Tuning Water-Use Efficiency And Drought Tolerance In Wheat Using Abscisic Acid Receptors,70,10.1038/s41477-019-0361-8,https://w3id.org/oc/meta/br/0620934540,year_volume_page
