reference_id,DOI,http://prismstandard.org/namespaces/basic/2.0/publicationDate,http://purl.org/dc/terms/title,http://purl.org/spar/datacite/hasIdentifier,http://purl.org/spar/pro/isDocumentContextFor,http://purl.org/vocab/frbr/core#embodiment,http://purl.org/vocab/frbr/core#partOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,article_title,matched_title,score,matched_doi,meta_id,query_type
b5,10.1111/j.1467-9280.1995.tb00596.x,1995-07,Vocal Expression Of Emotion: Acoustic Properties Of Speech Are Associated With Emotional Intensity And Context,https://w3id.org/oc/meta/id/06706259939,https://w3id.org/oc/meta/ar/0618011027016,https://w3id.org/oc/meta/re/061802045779,https://w3id.org/oc/meta/br/065050106,http://purl.org/spar/fabio/JournalArticle,Vocal expression of emotion: Intensity and context,Vocal Expression Of Emotion: Acoustic Properties Of Speech Are Associated With Emotional Intensity And Context,70,10.1111/j.1467-9280.1995.tb00596.x,https://w3id.org/oc/meta/br/061802651611,year_volume_page
b6,10.2307/40285811,1999,A Cross-Cultural Investigation Of The Perception Of Emotion In Music: Psychophysical And Cultural Cues,https://w3id.org/oc/meta/id/0679047207,https://w3id.org/oc/meta/ar/061404397230,https://w3id.org/oc/meta/re/06140802491,https://w3id.org/oc/meta/br/061401003149,http://purl.org/spar/fabio/JournalArticle,A cross-cultural investigation of the perception of emotion in music: Psychophysical and cultural cues,A Cross-Cultural Investigation Of The Perception Of Emotion In Music: Psychophysical And Cultural Cues,70,10.2307/40285811,https://w3id.org/oc/meta/br/061401002555,year_volume_page
b8,10.1080/02699930500204250,2005-12,Multidimensional Scaling Of Emotional Responses To Music: The Effect Of Musical Expertise And Of The Duration Of The Excerpts,https://w3id.org/oc/meta/id/06603061732,https://w3id.org/oc/meta/ar/066013821192,https://w3id.org/oc/meta/re/06602392907,https://w3id.org/oc/meta/br/06603274513,http://purl.org/spar/fabio/JournalArticle,Multidimensional scaling of emotional responses to music: The effect of musical expertise and the duration of the excerpts,Multidimensional Scaling Of Emotional Responses To Music: The Effect Of Musical Expertise And Of The Duration Of The Excerpts,70,10.1080/02699930500204250,https://w3id.org/oc/meta/br/06603273664,year_volume_page
b10,10.1080/02699930126095,2001-01,The Contribution Of Speech Rate And Pitch Variation To The Perception Of Vocal Emotions In A German And An American Sample,https://w3id.org/oc/meta/id/06603061852,https://w3id.org/oc/meta/ar/066013821642,https://w3id.org/oc/meta/re/06602393027,https://w3id.org/oc/meta/br/064058926,http://purl.org/spar/fabio/JournalArticle,The contribution of speech rate and pitch variation to the perception of vocal emotions in a German and an American sample,The Contribution Of Speech Rate And Pitch Variation To The Perception Of Vocal Emotions In A German And An American Sample,70,10.1080/02699930126095,https://w3id.org/oc/meta/br/06603273784,year_volume_page
b13,10.1037/1089-2680.3.1.14,1999-03,On The Psychometric Principles Of Affect,https://w3id.org/oc/meta/id/061201068110,https://w3id.org/oc/meta/ar/061204406357,https://w3id.org/oc/meta/re/06120815340,https://w3id.org/oc/meta/br/061201016428,http://purl.org/spar/fabio/JournalArticle,On the psychometric principles of affect,On The Psychometric Principles Of Affect,70,10.1037/1089-2680.3.1.14,https://w3id.org/oc/meta/br/061201015411,year_volume_page
b15,10.2307/1423686,2001,"Musical Scales And Evaluations Of Happiness And Awkwardness: Effects Of Pitch, Direction, And Scale Mode",https://w3id.org/oc/meta/id/061602221917,https://w3id.org/oc/meta/ar/061609690451,https://w3id.org/oc/meta/re/061601837222,https://w3id.org/oc/meta/br/0623054639,http://purl.org/spar/fabio/JournalArticle,"Musical scales and evaluations of happiness and awkwardness: Effects of pitch, direction, and scale mode","Musical Scales And Evaluations Of Happiness And Awkwardness: Effects Of Pitch, Direction, And Scale Mode",70,10.2307/1423686,https://w3id.org/oc/meta/br/061602208031,year_volume_page
b16,10.1111/desc.12100,2013-11-11,Enculturation To Musical Pitch Structure In Young Children: Evidence From Behavioral And Electrophysiological Methods,https://w3id.org/oc/meta/id/06860546726,https://w3id.org/oc/meta/ar/06604044331,https://w3id.org/oc/meta/re/0660752209,https://w3id.org/oc/meta/br/0660957360,http://purl.org/spar/fabio/JournalArticle,Enculturation to musical pitch structure in young children: Evidence from behavioral and electrophysiological methods,Enculturation To Musical Pitch Structure In Young Children: Evidence From Behavioral And Electrophysiological Methods,65,10.1111/desc.12100,https://w3id.org/oc/meta/br/0660956510,year_volume_page
b17,10.1525/mp.2004.22.1.1,2004,"Interval Distributions, Mode, And Tonal Strength Of Melodies As Predictors Of Perceived Emotion",https://w3id.org/oc/meta/id/061601055763,https://w3id.org/oc/meta/ar/061604296447,https://w3id.org/oc/meta/re/06160801959,https://w3id.org/oc/meta/br/061601013031,http://purl.org/spar/fabio/JournalArticle,"Interval distributions, mode, and tonal strength of melodies as predictors of perceived emotion","Interval Distributions, Mode, And Tonal Strength Of Melodies As Predictors Of Perceived Emotion",70,10.1525/mp.2004.22.1.1,https://w3id.org/oc/meta/br/061601012231,year_volume_page
b18,10.3758/bf03330169,1985-04,"Perception Of The Major/Minor Distinction: III. Hedonic, Musical, And Affective Discriminations",https://w3id.org/oc/meta/id/06840540011,https://w3id.org/oc/meta/ar/061705877389,https://w3id.org/oc/meta/re/061701114837,https://w3id.org/oc/meta/br/0611030508,http://purl.org/spar/fabio/JournalArticle,"Perception of the major/minor distinction: III. Hedonic, musical, and affective discriminations","Perception Of The Major/Minor Distinction: III. Hedonic, Musical, And Affective Discriminations",70,10.3758/bf03330169,https://w3id.org/oc/meta/br/061701366402,year_volume_page
b20,10.1371/journal.pone.0018591,2011-04-20,Acoustic Intensity Causes Perceived Changes In Arousal Levels In Music: An Experimental Investigation,https://w3id.org/oc/meta/id/06850871586,https://w3id.org/oc/meta/ar/06606753630,https://w3id.org/oc/meta/re/06601262333,https://w3id.org/oc/meta/br/068037902,http://purl.org/spar/fabio/JournalArticle,Acoustic intensity causes perceived changes in arousal levels in music: An experimental investigation,Acoustic Intensity Causes Perceived Changes In Arousal Levels In Music: An Experimental Investigation,70,10.1371/journal.pone.0018591,https://w3id.org/oc/meta/br/06601532643,year_volume_page
