reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_3,Morphological productivity,Morphological Productivity,70,10.1017/cbo9780511486210,https://w3id.org/oc/meta/br/061503077221,year_and_doi
ref_4,The Oxford reference guide to English morphology,The Oxford Reference Guide To English Morphology,70,10.1093/acprof:oso/9780198747062.001.0001,https://w3id.org/oc/meta/br/062302592582,year_and_doi
ref_7,Construction morphology,Construction Morphology,70,10.1111/j.1749-818x.2010.00213.x,https://w3id.org/oc/meta/br/06230158217,author_title
ref_8,"Structuring sense, Vol. III: Taking form",Structuring Sense: Volume III: Taking Form,65,10.1093/acprof:oso/9780199263936.001.0001,https://w3id.org/oc/meta/br/061303060747,year_and_doi
ref_9,Morphology,Morphology-dependent Hashin–Shtrikman Bounds On The Effective Properties Of Stress-Gradient Materials,50,10.1016/j.euromechsol.2020.104072,https://w3id.org/oc/meta/br/06501339493,author_title
ref_12,Cognition,Relationship Between Patients' Early Recognition Of Melanoma And Depth Of Invasion,70,10.1002/1097-0142(19820101)49:1<198::aid-cncr2820490138>3.0.co;2-9,https://w3id.org/oc/meta/br/06170800768,author_title
ref_13,Linguistics,Relationships In Linguistics & Biology,50,10.2307/4450045,https://w3id.org/oc/meta/br/061401516711,author_title
ref_28,Journal of Word-Formation,Гришина Ю.В. Качество Довузовского Образования: Сущностно-Содержательная Характеристика Понятия,70,10.7256/2409-8736.2017.1.19049,https://w3id.org/oc/meta/br/061701391749,year_volume_page
ref_29,"Kindersprache, Aphasie und Allgemeine Lautgesetze","Kindersprache, Aphasie Und Allgemeine Lautgesetze",65,10.2307/409565,https://w3id.org/oc/meta/br/06402358019,author_title
ref_30,Nominal compound acquisition,Chapter 3. Acquisition Of Nominal Compounds In Russian,50,10.1075/lald.61.04kaz,https://w3id.org/oc/meta/br/06702856402,year_and_doi
ref_35,The CHILDES project: Tools for analyzing talk,"The CHILDES Project: Tools For Analyzing Talk (Third Edition): Volume I: Transcription Format And Programs, Volume II: The Database",70,10.1162/coli.2000.26.4.657,https://w3id.org/oc/meta/br/06220853293,author_title
ref_37,Journal of Word-Formation,I 多様な子どもがともに学ぶ音楽の授業,70,10.19005/ssmeti.1.0_13,https://w3id.org/oc/meta/br/06340237673,year_volume_page
ref_41,Carmens Erwerb der deutschen Wortbildung,Carmens Erwerb Der Deutschen Wortbildung,70,10.1553/0x00237d8b,https://w3id.org/oc/meta/br/062501929253,year_and_doi
ref_42,Compounding in modern Greek,Compounding In Modern Greek,70,10.1007/978-94-007-4960-3,https://w3id.org/oc/meta/br/0612053002,year_and_doi
ref_48,Typologische studien,Typologische Studien,70,10.1007/978-3-322-86349-2,https://w3id.org/oc/meta/br/0622055347,year_and_doi
ref_59,The price of linguistic productivity,The Price Of Linguistic Productivity,70,10.7551/mitpress/9780262035323.001.0001,https://w3id.org/oc/meta/br/061702398177,year_and_doi
