reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_1,Transp Res Part B: Methodol,Robust Optimization For Emergency Logistics Planning: Risk Mitigation In Humanitarian Relief Supply Chains,70,10.1016/j.trb.2010.09.002,https://w3id.org/oc/meta/br/06170399214,year_and_doi
ref_2,J Humanit Logist Supply Chain Manag,Coordination In Humanitarian Relief Chains: Chain Coordinators,70,10.1108/20426741211226019,https://w3id.org/oc/meta/br/06302412346,year_and_doi
ref_4,OR Spectr,Nano Particle Trapping By Ultra-Short Tweezer And Wells Using Microring Resonator Interferometer System For Spectroscopy Application,70,10.1166/nnl.2013.1636,https://w3id.org/oc/meta/br/061202670553,author_title
ref_5,Comput Op Res,Pre-positioning Disaster Response Facilities At Safe Locations: An Evaluation Of Deterministic And Stochastic Modeling Approaches,65,10.1016/j.cor.2014.10.006,https://w3id.org/oc/meta/br/06150167494,year_and_doi
ref_6,,Humanitarian Logistics: A New Field Of Research And Action,65,10.1561/9781601983374,https://w3id.org/oc/meta/br/061702035918,year_and_doi
ref_7,Int J Logist,Facility Location In Humanitarian Relief,70,10.1080/13675560701561789,https://w3id.org/oc/meta/br/062601136127,year_and_doi
ref_8,Int J Logist Manag,Inventory Management Support Systems For Emergency Humanitarian Relief Operations In South Sudan,70,10.1108/09574090610689952,https://w3id.org/oc/meta/br/061402639767,year_and_doi
ref_9,Robust optimization,Robust Optimization,70,10.1515/9781400831050,https://w3id.org/oc/meta/br/06303059396,year_and_doi
ref_10,Soc-Econ Plan Sci,Transportation In Disaster Response Operations,70,10.1016/j.seps.2011.05.002,https://w3id.org/oc/meta/br/06130776503,year_and_doi
ref_11,Op Res,The Price Of Robustness,70,10.1287/opre.1030.0065,https://w3id.org/oc/meta/br/06210748903,year_and_doi
ref_12,Int J Prod Econ,"Coordination In Humanitarian Relief Chains: Practices, Challenges And Opportunities",70,10.1016/j.ijpe.2009.09.008,https://w3id.org/oc/meta/br/06110837862,year_and_doi
ref_13,Soc-Econ Plan Sci,Optimization Models In Emergency Logistics: A Literature Review,70,10.1016/j.seps.2011.04.004,https://w3id.org/oc/meta/br/06130776507,year_and_doi
ref_15,Transp Res Part E: Logist Transp Rev,A Scenario Planning Approach For The Flood Emergency Logistics Preparation Problem Under Uncertainty,70,10.1016/j.tre.2006.10.013,https://w3id.org/oc/meta/br/06190835682,year_and_doi
ref_16,SIAM Rev,Theory And Applications Of Robust Optimization,70,10.1137/080734510,https://w3id.org/oc/meta/br/06903086171,year_and_doi
ref_17,Optim Lett,A Two-Echelon Stochastic Facility Location Model For Humanitarian Relief Logistics,65,10.1007/s11590-011-0421-0,https://w3id.org/oc/meta/br/061702887990,year_and_doi
ref_19,,Collaboration In Humanitarian Logistics,70,10.1061/41139(387)155,https://w3id.org/oc/meta/br/06903188382,year_and_doi
ref_20,J Heuristics,A GRASP Metaheuristic For Humanitarian Aid Distribution,65,10.1007/s10732-015-9302-5,https://w3id.org/oc/meta/br/061302873161,year_and_doi
ref_21,Eur J Op Res,Recent Advances In Robust Optimization: An Overview,70,10.1016/j.ejor.2013.09.036,https://w3id.org/oc/meta/br/06240220484,year_and_doi
ref_22,Soc-Econ Plan Sci,Prepositioning Of Supplies In Preparation For A Hurricane Under Potential Destruction Of Prepositioned Supplies,70,10.1016/j.seps.2012.11.002,https://w3id.org/oc/meta/br/06130776457,year_and_doi
ref_23,Eur J Op Res,Review Of Recent Developments In OR/MS Research In Disaster Operations Management,70,10.1016/j.ejor.2013.01.039,https://w3id.org/oc/meta/br/06240220892,year_and_doi
ref_24,Surv Op Res Manag Sci,Two-stage Stochastic Programming In Disaster Management: A Literature Survey,70,10.1016/j.sorms.2016.11.002,https://w3id.org/oc/meta/br/062202147086,author_title
ref_29,Manag Sci,A Heuristic Program For Locating Warehouses,70,10.1287/mnsc.9.4.643,https://w3id.org/oc/meta/br/06602355364,year_and_doi
ref_31,Int J Phys Distrib Logist Manag,Trends And Developments In Humanitarian Logistics – A Gap Analysis,70,10.1108/09600031111101411,https://w3id.org/oc/meta/br/06240547601,year_and_doi
ref_32,Eur J Op Res,OR/MS Research In Disaster Operations Management,70,10.1016/j.ejor.2005.05.016,https://w3id.org/oc/meta/br/0620221291,year_and_doi
ref_33,Prod Op Manag,Location And Emergency Inventory Pre-Positioning For Disaster Response Operations: Min-Max Robust Model And A Case Study Of Yushu Earthquake,65,10.1111/poms.12789,https://w3id.org/oc/meta/br/0690106322,year_and_doi
ref_34,Int J Prod Econ,Stochastic Optimization Of Medical Supply Location And Distribution In Disaster Management,70,10.1016/j.ijpe.2009.10.004,https://w3id.org/oc/meta/br/06110837833,year_and_doi
ref_35,Transp Res Part B: Methodol,Reliable Logistics Networks Design With Facility Disruptions,70,10.1016/j.trb.2011.05.022,https://w3id.org/oc/meta/br/06170399171,year_and_doi
ref_36,Comput Op Res,Budget Constrained Location Problem With Opening And Closing Of Facilities,70,10.1016/s0305-0548(02)00123-5,https://w3id.org/oc/meta/br/06190174552,year_and_doi
ref_37,Transp Res Part B: Methodol,Pre-positioning Of Emergency Supplies For Disaster Response,70,10.1016/j.trb.2009.08.003,https://w3id.org/oc/meta/br/06170399300,year_and_doi
ref_38,Soc-Econ Plan Sci,Pre-positioning And Dynamic Delivery Planning For Short-Term Response Following A Natural Disaster,70,10.1016/j.seps.2011.10.002,https://w3id.org/oc/meta/br/06130776494,year_and_doi
ref_39,Uncertain Supply Chain Manag,Robust Humanitarian Relief Logistics Network Planning,70,10.5267/j.uscm.2014.1.002,https://w3id.org/oc/meta/br/061801502555,year_and_doi
ref_40,Prod Op Manag,Stochastic Optimization For Natural Disaster Asset Prepositioning,70,10.1111/j.1937-5956.2009.01119.x,https://w3id.org/oc/meta/br/0622094728,year_and_doi
ref_41,Interfaces,Pre-Positioning Of Emergency Items For CARE International,70,10.1287/inte.1100.0526,https://w3id.org/oc/meta/br/061203310379,year_and_doi
ref_43,Op Res,Earthquake Mechanism And Displacement Fields Close To Fault Zones: Report On The Sixth GEOP Research Conference,65,10.1029/eo055i009p00836,https://w3id.org/oc/meta/br/061102747731,author_title
