reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_3,Nile Delta vegetation response to Holocene climate variability,Nile Delta Vegetation Response To Holocene Climate Variability,70,10.1130/g33012.1,https://w3id.org/oc/meta/br/061901155472,author_title
ref_5,Drought and the decline of Mycenae,Drought And The Decline Of Mycenae,70,10.1017/s0003598x00054168,https://w3id.org/oc/meta/br/06130207562,author_title
ref_6,Cooling and societal change during the Late Antique Little Ice Age from 536 to around 660 AD,Cooling And Societal Change During The Late Antique Little Ice Age From 536 To Around 660 AD,70,10.17863/cam.50278,https://w3id.org/oc/meta/br/06230323430,author_title
ref_7,Early Hydraulic Civilization in Egypt: A Study in Cultural Ecology,Early Hydraulic Civilization In Egypt: A Study In Cultural Ecology,65,10.2307/213735,https://w3id.org/oc/meta/br/06230430452,author_title
ref_9,Climate change since the last glacial period in Lebanon and the persistence of Mediterranean species,Climate Change Since The Last Glacial Period In Lebanon And The Persistence Of Mediterranean Species,70,10.1016/j.quascirev.2016.08.010,https://w3id.org/oc/meta/br/06210727182,author_title
ref_10,"Temperature range shifts for three European tree species over the last 10,000 years","Temperature Range Shifts For Three European Tree Species Over The Last 10,000 Years",70,10.3389/fpls.2016.01581,https://w3id.org/oc/meta/br/06240288945,author_title
ref_11,"Microrefugia, climate change, and conservation of Cedrus atlantica in the Rif Mountains, Morocco","Microrefugia, Climate Change, And Conservation Of Cedrus Atlantica In The Rif Mountains, Morocco",70,10.3389/fevo.2017.00114,https://w3id.org/oc/meta/br/0640184118,author_title
ref_14,The mutual climatic range method of palaeoclimate reconstruction based on insect fossils: New applications and interhemispheric comparisons,The Mutual Climatic Range Method Of Palaeoclimate Reconstruction Based On Insect Fossils: New Applications And Interhemispheric Comparisons,70,10.1016/s0277-3791(97)00029-2,https://w3id.org/oc/meta/br/06180728743,author_title
ref_15,Textbook of Pollen Analysis,Textbook Of Pollen Analysis.,50,10.2307/3038005,https://w3id.org/oc/meta/br/06404327417,author_title
ref_20,"Modern analogs in Quaternary paleoecology: Here today, gone yesterday, gone tomorrow","MODERN ANALOGS IN QUATERNARY PALEOECOLOGY: Here Today, Gone Yesterday, Gone Tomorrow?",70,10.1146/annurev.earth.32.101802.120435,https://w3id.org/oc/meta/br/0644012214,author_title
ref_35,Abrupt cold events in the North Atlantic Ocean in a transient Holocene simulation,Abrupt Cold Events In The North Atlantic Ocean In A Transient Holocene Simulation,70,10.5194/cp-14-1165-2018,https://w3id.org/oc/meta/br/062101713506,author_title
ref_37,Probability density functions as botanical-climatological transfer functions for climate reconstruction,Probability Density Functions As Botanical-Climatological Transfer Functions For Climate Reconstruction,70,10.1006/qres.2002.2380,https://w3id.org/oc/meta/br/0630270394,author_title
ref_39,Holocene climate variability in the Levant from the Dead Sea pollen record,Holocene Climate Variability In The Levant From The Dead Sea Pollen Record,70,10.1016/j.quascirev.2012.06.012,https://w3id.org/oc/meta/br/06230731497,author_title
ref_40,Paleoclimatic reconstruction using mutual climatic range on terrestrial mollusks,Paleoclimatic Reconstruction Using Mutual Climatic Range On Terrestrial Mollusks,70,10.1006/qres.2001.2286,https://w3id.org/oc/meta/br/0630270681,author_title
ref_41,Ocean-atmosphere climate shift during the mid-to-late Holocene transition,Ocean-atmosphere Climate Shift During The Mid-To-Late Holocene Transition,70,10.7916/d82v2d6p,https://w3id.org/oc/meta/br/061701570598,author_title
ref_44,Climatic change and the eleventh-tenth-century eclipse of Assyria and Babylonia,Climatic Change And The Eleventh-Tenth-Century Eclipse Of Assyria And Babylonia,70,10.1086/373244,https://w3id.org/oc/meta/br/061701370969,author_title
