reference_id,article_title,matched_title,score,matched_doi,meta_id,query_type
ref_2,Testing the chondrule-rich accretion model for planetary embryos using calcium isotopes,Testing The Chondrule-Rich Accretion Model For Planetary Embryos Using Calcium Isotopes,70,10.1016/j.epsl.2017.04.022,https://w3id.org/oc/meta/br/061501568168,author_title
ref_3,"Mixing and Homogenization in the early solar system: clues from Sr, Ba, Nd, and Sm Isotopes in Meteorites","Mixing And Homogenization In The Early Solar System: Clues From Sr, Ba, Nd, And Sm Isotopes In Meteorites",70,10.1086/518819,https://w3id.org/oc/meta/br/061601736128,author_title
ref_4,Fe isotope variations in natural materials measured using high mass resolution multiple collector ICPMS,Fe Isotope Variations In Natural Materials Measured Using High Mass Resolution Multiple Collector ICPMS,65,10.1021/ac034601v,https://w3id.org/oc/meta/br/06230986527,author_title
ref_5,Inter-mineral Fe isotope variations in mantle-derived rocks and implications for the Fe geochemical cycle,Inter-mineral Fe Isotope Variations In Mantle-Derived Rocks And Implications For The Fe Geochemical Cycle,70,10.1016/j.gca.2004.04.023,https://w3id.org/oc/meta/br/06201689082,author_title
ref_6,Isotopic compositions of the elements 2009 (IUPAC Technical Report),Isotopic Compositions Of The Elements 2009 (IUPAC Technical Report),70,10.1351/pac-rep-10-06-02,https://w3id.org/oc/meta/br/061302446314,author_title
ref_7,Origins of mass-dependent and mass-independent Ca isotope variations in meteoritic components and meteorites,Origins Of Mass-Dependent And Mass-Independent Ca Isotope Variations In Meteoritic Components And Meteorites,70,10.1016/j.gca.2018.01.034,https://w3id.org/oc/meta/br/062101673490,author_title
ref_8,Chromium isotopic anomalies in Allende refractory inclusions,Chromium Isotopic Anomalies In Allende Refractory Inclusions,70,10.1029/gl011i010p00943,https://w3id.org/oc/meta/br/061202808411,author_title
ref_10,Nickel and chromium isotopes in Allende inclusions,Nickel And Chromium Isotopes In Allende Inclusions,70,10.1016/0012-821x(88)90096-9,https://w3id.org/oc/meta/br/062501563305,author_title
ref_11,Al-rich objects in ordinary chondrites: Related origin of carbonaceous and ordinary chondrites and their constituents,Al-rich Objects In Ordinary Chondrites: Related Origin Of Carbonaceous And Ordinary Chondrites And Their Constituents,70,10.1016/0016-7037(84)90096-6,https://w3id.org/oc/meta/br/06901701859,author_title
ref_13,Fractionation in the solar nebula: condensation of yttrium and the rare earth elements,Fractionation In The Solar Nebula: Condensation Of Yttrium And The Rare Earth Elements,70,10.1016/0016-7037(75)90003-4,https://w3id.org/oc/meta/br/06401699320,author_title
ref_18,A renewed search for short-lived 126Sn in the early Solar System: Hydride generation MC-ICPMS for high sensitivity Te isotopic analysis,A Renewed Search For Short-Lived 126Sn In The Early Solar System: Hydride Generation MC-ICPMS For High Sensitivity Te Isotopic Analysis,70,10.1016/j.gca.2016.10.003,https://w3id.org/oc/meta/br/062201671075,author_title
ref_21,Molybdenum isotope anomalies in meteorites: constraints on solar nebula evolution and origin of the Earth,Molybdenum Isotope Anomalies In Meteorites: Constraints On Solar Nebula Evolution And Origin Of The Earth,70,10.1016/j.epsl.2011.10.010,https://w3id.org/oc/meta/br/061801563804,author_title
ref_23,A nucleosynthetic origin for the Earth’s anomalous 142Nd composition,A Nucleosynthetic Origin For The Earth’s Anomalous 142Nd Composition,70,10.1038/nature18956,https://w3id.org/oc/meta/br/06260366371,author_title
